traj_id,split,class_name,seq_folder,n_neighbors,n1_id,n1_class,n1_min_dist,n1_mean_dist,n1_overlap_sec,n2_id,n2_class,n2_min_dist,n2_mean_dist,n2_overlap_sec,n3_id,n3_class,n3_min_dist,n3_mean_dist,n3_overlap_sec,n4_id,n4_class,n4_min_dist,n4_mean_dist,n4_overlap_sec,n5_id,n5_class,n5_min_dist,n5_mean_dist,n5_overlap_sec,min_dist_any,mean_dist_all,n_close_encounters,classes_nearby
1083,train,person,0140_20230911_142624,9,013,bicycle,3.46,13.017,7.68,014,bicycle,3.484,12.605,4.24,016,bicycle,4.077,13.653,5.12,005,person,11.529,12.671,7.64,001,person,15.87,26.604,20.96,3.46,18.318,0,"bicycle,person"
1084,train,person,0140_20230911_142624,9,001,person,0.552,0.952,18.72,016,bicycle,11.966,31.234,10.2,013,bicycle,12.455,27.215,13.24,014,bicycle,12.515,29.737,9.8,006,person,12.981,16.815,3.48,0.552,12.776,1,"bicycle,person"
1085,train,person,0140_20230911_142624,4,003,person,1.193,10.604,13.4,011,bicycle,7.985,7.985,0.36,020,motorcycle,8.469,24.856,3.48,002,person,24.834,25.122,5.84,,,,,,1.193,10.62,1,"bicycle,motorcycle,person"
1086,train,bicycle,0140_20230911_142624,6,003,person,5.76,12.881,16.76,010,person,7.985,7.985,0.36,002,person,8.778,16.937,16.76,007,person,9.068,16.761,16.4,019,motorcycle,13.64,15.427,4.04,5.76,12.139,0,"motorcycle,person"
1087,train,person,0140_20230911_142624,8,015,person,2.321,3.301,10.64,009,person,15.101,17.53,14.52,001,person,15.201,17.681,15.4,005,person,19.664,35.606,14.08,016,bicycle,29.261,35.9,10.2,2.321,21.837,0,"bicycle,person"
1088,train,bicycle,0140_20230911_142624,9,016,bicycle,1.929,4.662,10.2,014,bicycle,2.675,5.202,10.84,008,person,3.46,12.652,7.68,001,person,11.891,30.208,14.64,009,person,12.455,28.147,13.24,1.929,18.444,1,"bicycle,person"
1089,train,bicycle,0140_20230911_142624,8,016,bicycle,2.581,5.4,9.32,013,bicycle,2.675,5.134,10.84,008,person,3.484,12.605,4.24,005,person,10.343,25.124,10.84,001,person,11.845,32.143,10.84,2.581,13.171,0,"bicycle,person"
1090,train,person,0140_20230911_142624,8,012,person,2.321,3.301,10.64,001,person,17.386,20.094,10.64,009,person,17.501,19.801,10.64,005,person,25.687,39.326,10.64,016,bicycle,32.397,37.759,9.88,2.321,24.699,0,"bicycle,person"
1091,train,bicycle,0140_20230911_142624,8,013,bicycle,1.929,4.653,10.2,014,bicycle,2.581,5.505,9.32,008,person,4.077,13.653,5.12,001,person,11.241,29.773,10.2,009,person,11.966,30.527,10.2,1.929,13.222,1,"bicycle,person"
1092,train,bicycle,0140_20230911_142624,1,000,person,10.026,16.832,9.24,,,,,,,,,,,,,,,,,,,,,10.026,10.026,0,person
1093,train,person,0140_20230911_142624,2,000,person,5.849,5.849,0.56,004,person,20.646,21.194,8.0,,,,,,,,,,,,,,,,5.849,13.248,0,person
0119,train,motorcycle,0140_20230911_142624,4,011,bicycle,13.64,15.951,4.04,003,person,14.528,24.443,4.04,002,person,23.053,27.38,4.04,007,person,23.32,27.563,4.04,,,,,,13.64,18.635,0,"bicycle,person"
1094,train,motorcycle,0140_20230911_142624,1,010,person,8.469,24.856,3.48,,,,,,,,,,,,,,,,,,,,,8.469,8.469,0,person
1095,train,person,0141_20230911_142929,5,003,bicycle,2.787,15.212,9.44,005,motorcycle,13.663,18.029,5.68,001,person,14.684,21.849,28.8,006,motorcycle,17.273,24.035,3.16,002,stroller,28.726,32.074,23.0,2.787,15.427,0,"bicycle,motorcycle,person,stroller"
1096,train,person,0141_20230911_142929,3,002,stroller,12.809,22.766,43.28,000,person,14.684,21.606,28.8,004,person,20.057,25.696,16.2,,,,,,,,,,,12.809,15.85,0,"person,stroller"
1097,train,stroller,0141_20230911_142929,3,001,person,12.809,22.798,43.28,004,person,20.974,21.932,10.72,000,person,28.726,32.074,23.0,,,,,,,,,,,12.809,20.836,0,person
1098,train,bicycle,0141_20230911_142929,1,000,person,2.787,15.212,9.44,,,,,,,,,,,,,,,,,,,,,2.787,2.787,0,person
0120,train,person,0141_20230911_142929,2,001,person,20.057,25.696,16.2,002,stroller,20.974,21.932,10.72,,,,,,,,,,,,,,,,20.057,20.515,0,"person,stroller"
1099,train,motorcycle,0141_20230911_142929,1,000,person,13.663,18.029,5.68,,,,,,,,,,,,,,,,,,,,,13.663,13.663,0,person
0121,train,motorcycle,0141_20230911_142929,1,000,person,16.421,22.916,3.16,,,,,,,,,,,,,,,,,,,,,16.421,16.421,0,person
1100,train,person,0142_20230911_143409,8,003,person,14.508,27.389,34.56,001,person,19.802,25.68,41.2,006,person,19.832,30.775,20.84,007,bicycle,21.22,28.907,21.16,004,person,23.787,26.477,34.2,14.508,23.234,0,"bicycle,motorcycle,person"
1101,train,person,0142_20230911_143409,5,003,person,1.551,16.798,34.56,005,person,2.867,18.044,25.36,002,person,10.69,18.309,39.0,007,bicycle,16.171,24.776,21.16,000,person,19.802,25.68,41.2,1.551,10.216,1,"bicycle,person"
0122,train,person,0142_20230911_143409,5,003,person,0.985,13.498,33.16,005,person,1.04,13.387,24.56,007,bicycle,8.086,22.717,19.76,001,person,10.69,18.434,39.0,000,person,29.602,36.935,39.0,0.985,10.081,2,"bicycle,person"
1102,train,person,0142_20230911_143409,5,002,person,0.985,13.714,33.16,001,person,1.551,16.798,34.56,007,bicycle,2.104,17.223,21.16,000,person,14.508,27.389,34.56,005,person,17.389,22.197,18.72,0.985,7.307,2,"bicycle,person"
1103,train,person,0142_20230911_143409,3,006,person,3.551,10.896,21.0,008,motorcycle,4.101,10.579,3.64,000,person,23.787,26.448,34.2,,,,,,,,,,,3.551,10.48,0,"motorcycle,person"
1104,train,person,0142_20230911_143409,5,002,person,1.04,13.503,24.56,001,person,2.867,18.044,25.36,003,person,17.389,22.197,18.72,000,person,29.954,36.871,27.52,007,bicycle,34.875,37.098,5.32,1.04,17.225,1,"bicycle,person"
1105,train,person,0142_20230911_143409,3,004,person,3.551,11.095,21.0,008,motorcycle,5.574,11.468,5.84,000,person,19.832,31.082,20.84,,,,,,,,,,,3.551,9.652,0,"motorcycle,person"
1106,train,bicycle,0142_20230911_143409,5,003,person,2.104,17.223,21.16,002,person,8.086,22.541,19.76,001,person,16.171,24.776,21.16,000,person,21.22,28.907,21.16,005,person,34.875,36.931,5.32,2.104,16.491,0,person
1107,train,motorcycle,0142_20230911_143409,3,004,person,4.101,11.269,3.64,006,person,5.574,12.195,5.84,000,person,27.166,35.877,3.48,,,,,,,,,,,4.101,12.28,0,person
1108,train,bicycle,0143_20230911_144009,7,007,bicycle,3.65,7.068,11.04,003,bicycle,5.428,11.16,21.2,002,bicycle,8.021,11.935,26.0,005,bicycle,9.765,19.203,14.48,001,person,11.699,16.346,51.4,3.65,10.474,0,"bicycle,motorcycle,person"
1109,train,person,0143_20230911_144009,6,005,bicycle,2.031,17.384,14.48,009,motorcycle,7.469,16.649,1.88,000,bicycle,11.699,16.357,51.4,007,bicycle,13.54,16.829,12.76,002,bicycle,36.616,36.878,0.64,2.031,18.013,0,"bicycle,motorcycle"
1110,train,bicycle,0143_20230911_144009,5,006,bicycle,0.008,0.188,13.68,003,bicycle,0.67,2.36,28.92,000,bicycle,8.021,11.932,26.0,004,bicycle,20.817,25.055,8.04,001,person,36.616,36.878,0.64,0.008,13.226,2,"bicycle,person"
1111,train,bicycle,0143_20230911_144009,3,002,bicycle,0.67,2.36,28.92,006,bicycle,1.868,5.531,6.16,000,bicycle,5.428,11.137,21.2,,,,,,,,,,,0.67,2.655,2,bicycle
1112,train,bicycle,0143_20230911_144009,3,002,bicycle,20.817,25.055,8.04,006,bicycle,27.234,29.763,1.56,008,bicycle,38.173,38.173,0.04,,,,,,,,,,,20.817,28.741,0,bicycle
1113,train,bicycle,0143_20230911_144009,4,001,person,2.031,17.384,14.48,000,bicycle,9.765,19.677,14.48,009,motorcycle,16.502,22.386,1.88,010,motorcycle,31.167,36.93,1.6,,,,,,2.031,14.866,0,"bicycle,motorcycle,person"
1114,train,bicycle,0143_20230911_144009,3,002,bicycle,0.008,0.189,13.68,003,bicycle,1.868,5.531,6.16,004,bicycle,25.664,28.094,1.56,,,,,,,,,,,0.008,9.18,2,bicycle
0123,train,bicycle,0143_20230911_144009,2,000,bicycle,3.191,6.929,11.04,001,person,13.54,16.829,12.76,,,,,,,,,,,,,,,,3.191,8.365,0,"bicycle,person"
0124,train,bicycle,0143_20230911_144009,1,004,bicycle,38.173,38.173,0.04,,,,,,,,,,,,,,,,,,,,,38.173,38.173,0,bicycle
1115,train,motorcycle,0143_20230911_144009,3,001,person,7.469,16.649,1.88,005,bicycle,12.889,20.487,1.88,000,bicycle,14.028,16.074,1.88,,,,,,,,,,,7.469,11.462,0,"bicycle,person"
1116,train,motorcycle,0143_20230911_144009,4,009,motorcycle,4.381,4.381,0.04,000,bicycle,20.726,30.092,1.6,005,bicycle,31.167,38.737,1.6,001,person,31.415,42.104,1.6,,,,,,4.381,21.922,0,"bicycle,motorcycle,person"
1117,train,person,0144_20230912_052403,10,001,person,1.107,8.757,31.6,002,motorcycle,4.136,16.054,21.84,010,bicycle,18.686,21.976,4.44,006,bicycle,18.922,26.837,14.16,008,bicycle,19.954,26.816,5.6,1.107,20.345,1,"bicycle,motorcycle,person"
1118,train,person,0144_20230912_052403,6,000,person,1.107,8.799,31.6,006,bicycle,19.528,29.286,14.16,005,person,25.989,27.133,17.64,003,person,26.499,29.786,12.32,004,person,30.514,36.756,19.08,1.107,23.518,1,"bicycle,motorcycle,person"
1119,train,motorcycle,0144_20230912_052403,5,000,person,4.136,16.186,21.84,010,bicycle,7.754,12.15,4.44,009,bicycle,8.212,18.287,8.48,008,bicycle,30.665,34.982,2.72,001,person,37.474,37.637,0.76,4.136,17.648,0,"bicycle,person"
0125,train,person,0144_20230912_052403,3,000,person,25.692,26.405,3.76,001,person,26.499,29.679,12.32,004,person,36.868,36.958,0.84,,,,,,,,,,,25.692,29.686,0,person
1120,train,person,0144_20230912_052403,5,006,bicycle,14.233,16.574,5.36,001,person,30.514,36.756,19.08,000,person,34.387,37.922,19.08,005,person,35.693,40.013,17.64,003,person,36.244,36.72,0.84,14.233,30.214,0,"bicycle,person"
1121,train,person,0144_20230912_052403,4,000,person,23.076,26.555,17.64,001,person,25.989,27.148,17.64,004,person,35.693,40.263,17.64,006,bicycle,38.977,46.375,5.36,,,,,,23.076,30.934,0,"bicycle,person"
0126,train,bicycle,0144_20230912_052403,4,004,person,14.233,16.586,5.36,000,person,18.922,26.837,14.16,001,person,19.528,29.286,14.16,005,person,38.977,46.375,5.36,,,,,,14.233,22.915,0,person
1122,train,bicycle,0144_20230912_052403,2,008,bicycle,15.804,21.317,8.88,000,person,36.814,37.962,1.8,,,,,,,,,,,,,,,,15.804,26.309,0,"bicycle,person"
1123,train,bicycle,0144_20230912_052403,3,007,bicycle,16.627,22.541,8.88,000,person,18.28,26.247,5.6,002,motorcycle,30.665,34.982,2.72,,,,,,,,,,,16.627,21.857,0,"bicycle,motorcycle,person"
1124,train,bicycle,0144_20230912_052403,3,002,motorcycle,8.212,18.287,8.48,010,bicycle,10.597,12.436,3.44,000,person,20.907,26.71,8.48,,,,,,,,,,,8.212,13.239,0,"bicycle,motorcycle,person"
1125,train,bicycle,0144_20230912_052403,3,002,motorcycle,7.754,12.704,4.44,009,bicycle,11.028,12.43,3.44,000,person,18.768,22.32,4.44,,,,,,,,,,,7.754,12.517,0,"bicycle,motorcycle,person"
1126,train,scooter,0145_20230912_052615,2,002,scooter,9.598,14.225,4.84,001,bicycle,10.724,17.392,8.56,,,,,,,,,,,,,,,,9.598,10.161,0,"bicycle,scooter"
1127,train,bicycle,0145_20230912_052615,2,000,scooter,10.724,17.77,8.56,002,scooter,18.019,21.561,3.24,,,,,,,,,,,,,,,,10.724,14.371,0,scooter
1128,train,scooter,0145_20230912_052615,2,000,scooter,9.598,14.242,4.84,001,bicycle,18.019,21.561,3.24,,,,,,,,,,,,,,,,9.598,13.808,0,"bicycle,scooter"
1129,train,person,0146_20230912_052720,12,002,person,1.203,7.515,45.88,003,person,1.775,12.617,37.56,004,bicycle,3.296,14.233,29.28,011,bicycle,9.248,32.252,5.6,005,person,9.698,28.004,22.48,1.203,10.455,2,"bicycle,motorcycle,person"
1130,train,bicycle,0146_20230912_052720,9,003,person,4.838,18.583,37.56,004,bicycle,5.089,14.314,4.6,006,bicycle,12.291,18.487,10.36,000,person,14.915,17.665,52.16,010,bicycle,15.968,19.762,8.36,4.838,16.727,0,"bicycle,person"
1131,train,person,0146_20230912_052720,10,000,person,1.085,7.504,45.88,003,person,1.19,6.761,8.16,004,bicycle,2.002,17.783,29.28,005,person,5.337,23.125,22.48,011,bicycle,16.877,20.572,1.4,1.085,13.288,2,"bicycle,person"
1132,train,person,0146_20230912_052720,6,002,person,1.359,6.514,8.16,000,person,1.775,12.617,37.56,001,bicycle,4.838,18.261,37.56,005,person,11.637,15.548,3.28,006,bicycle,35.194,36.097,3.76,1.359,15.34,2,"bicycle,person"
1133,train,bicycle,0146_20230912_052720,8,002,person,2.002,18.056,29.28,010,bicycle,3.065,11.497,5.48,000,person,3.296,14.233,29.28,008,bicycle,3.319,15.605,8.96,006,bicycle,4.339,13.119,7.56,2.002,7.207,0,"bicycle,person"
1134,train,person,0146_20230912_052720,9,002,person,5.337,22.825,22.48,000,person,9.698,28.392,22.48,003,person,11.637,16.04,3.28,007,bicycle,13.612,30.774,10.64,008,bicycle,14.963,33.094,10.16,5.337,15.759,0,"bicycle,person"
1135,train,bicycle,0146_20230912_052720,9,010,bicycle,0.892,1.296,9.24,008,bicycle,2.626,3.91,8.76,007,bicycle,3.487,4.094,9.24,004,bicycle,4.339,13.046,7.56,000,person,12.224,17.154,13.32,0.892,11.796,1,"bicycle,person"
1136,train,bicycle,0146_20230912_052720,8,008,bicycle,1.333,1.696,10.16,006,bicycle,3.487,4.111,9.24,010,bicycle,4.272,4.449,7.16,004,bicycle,4.703,14.983,8.96,000,person,11.215,16.231,10.64,1.333,9.945,1,"bicycle,person"
1137,train,bicycle,0146_20230912_052720,8,007,bicycle,1.333,1.697,10.16,006,bicycle,2.626,4.018,8.76,010,bicycle,3.103,4.241,6.68,004,bicycle,3.319,15.605,8.96,000,person,12.57,17.653,10.16,1.333,10.206,1,"bicycle,person"
1138,train,bicycle,0146_20230912_052720,1,012,bicycle,18.706,20.71,0.8,,,,,,,,,,,,,,,,,,,,,18.706,18.706,0,bicycle
0127,train,bicycle,0146_20230912_052720,9,006,bicycle,0.892,1.296,9.24,008,bicycle,2.836,4.085,6.68,004,bicycle,3.065,10.527,5.48,007,bicycle,4.221,4.436,7.16,000,person,13.479,16.497,9.24,0.892,12.846,1,"bicycle,person"
1139,train,bicycle,0146_20230912_052720,4,000,person,9.248,34.261,5.6,013,motorcycle,9.983,25.292,3.76,002,person,13.396,18.778,1.4,012,bicycle,33.804,37.128,1.4,,,,,,9.248,16.608,0,"bicycle,motorcycle,person"
1140,train,bicycle,0146_20230912_052720,4,013,motorcycle,12.907,19.52,2.36,000,person,15.196,18.161,1.52,009,bicycle,18.706,20.034,0.8,011,bicycle,30.254,35.306,1.4,,,,,,12.907,19.266,0,"bicycle,motorcycle,person"
1141,train,motorcycle,0146_20230912_052720,3,011,bicycle,9.983,25.292,3.76,012,bicycle,12.907,19.52,2.36,000,person,19.833,28.614,3.88,,,,,,,,,,,9.983,14.241,0,"bicycle,person"
1142,train,bicycle,0147_20230912_052943,4,004,bicycle,1.826,2.493,4.36,003,bicycle,2.568,4.83,7.0,002,motorcycle,5.45,13.141,10.64,001,bicycle,6.747,11.54,11.64,,,,,,1.826,4.148,1,"bicycle,motorcycle"
1143,train,bicycle,0147_20230912_052943,4,003,bicycle,4.099,5.138,8.24,000,bicycle,7.465,11.705,11.64,004,bicycle,7.966,8.713,4.36,002,motorcycle,14.978,21.812,10.64,,,,,,4.099,8.627,0,"bicycle,motorcycle"
0128,train,motorcycle,0147_20230912_052943,4,000,bicycle,5.45,13.141,10.64,004,bicycle,8.167,8.999,4.36,003,bicycle,9.861,11.945,6.64,001,bicycle,14.978,21.812,10.64,,,,,,5.45,9.614,0,bicycle
1144,train,bicycle,0147_20230912_052943,4,000,bicycle,2.568,4.83,7.0,004,bicycle,2.883,3.17,4.36,001,bicycle,4.099,5.138,8.24,002,motorcycle,9.861,11.945,6.64,,,,,,2.568,4.853,0,"bicycle,motorcycle"
1145,train,bicycle,0147_20230912_052943,4,000,bicycle,1.826,2.493,4.36,003,bicycle,2.883,3.17,4.36,001,bicycle,7.631,8.397,4.36,002,motorcycle,8.167,9.2,4.36,,,,,,1.826,5.127,1,"bicycle,motorcycle"
1146,train,person,0148_20230912_053148,11,006,bicycle,2.322,12.231,18.08,002,bicycle,3.3,27.215,39.16,012,motorcycle,6.954,19.118,4.4,013,motorcycle,9.562,12.598,4.08,005,person,15.367,24.391,23.84,2.322,24.485,0,"bicycle,motorcycle,person"
1147,train,person,0148_20230912_053148,9,004,person,0.595,9.093,27.48,003,person,1.263,6.614,54.76,010,person,1.315,4.086,9.4,008,person,2.824,10.198,16.16,005,person,4.38,9.573,23.84,0.595,12.83,3,"bicycle,motorcycle,person"
1148,train,bicycle,0148_20230912_053148,8,000,person,3.3,27.215,39.16,003,person,11.676,17.524,54.76,004,person,11.738,15.67,27.48,008,person,12.549,14.008,16.16,005,person,12.85,18.768,15.88,3.3,13.136,0,"motorcycle,person"
1149,train,person,0148_20230912_053148,8,008,person,1.139,8.306,16.16,004,person,1.262,9.008,27.48,001,person,1.263,6.614,54.76,010,person,3.562,7.516,9.4,002,bicycle,11.676,17.524,54.76,1.139,12.537,3,"bicycle,motorcycle,person"
1150,train,person,0148_20230912_053148,6,008,person,0.406,1.118,16.16,010,person,0.546,0.744,6.6,001,person,0.595,9.248,27.48,003,person,1.262,9.184,27.48,002,bicycle,11.738,15.731,27.48,0.406,9.911,4,"bicycle,person"
1151,train,person,0148_20230912_053148,5,001,person,4.38,9.573,23.84,002,bicycle,12.85,18.768,15.88,000,person,15.367,24.738,23.84,003,person,26.575,27.582,2.4,006,bicycle,28.675,30.091,2.32,4.38,17.569,0,"bicycle,person"
1152,train,bicycle,0148_20230912_053148,4,000,person,2.322,12.231,18.08,013,motorcycle,5.444,7.996,4.08,005,person,28.675,30.091,2.32,001,person,46.188,48.462,8.08,,,,,,2.322,20.657,0,"motorcycle,person"
1153,train,person,0148_20230912_053148,2,009,person,0.2,0.547,14.76,000,person,42.869,43.243,2.24,,,,,,,,,,,,,,,,0.2,21.535,1,person
1154,train,person,0148_20230912_053148,4,004,person,0.406,1.132,16.16,003,person,1.139,8.549,16.16,001,person,2.824,10.43,16.16,002,bicycle,12.549,14.101,16.16,,,,,,0.406,4.229,2,"bicycle,person"
1155,train,person,0148_20230912_053148,2,007,person,0.163,0.508,14.76,000,person,42.581,42.931,0.44,,,,,,,,,,,,,,,,0.163,21.372,1,person
0129,train,person,0148_20230912_053148,5,004,person,0.546,0.74,6.6,001,person,1.315,3.978,9.4,003,person,3.047,7.33,9.4,002,bicycle,15.911,20.989,9.4,000,person,44.034,44.28,7.24,0.546,12.971,2,"bicycle,person"
1156,train,motorcycle,0148_20230912_053148,3,003,person,17.996,22.609,5.28,002,bicycle,23.743,30.926,5.28,001,person,23.775,27.261,5.28,,,,,,,,,,,17.996,21.838,0,"bicycle,person"
1157,train,motorcycle,0148_20230912_053148,1,000,person,6.954,18.221,4.4,,,,,,,,,,,,,,,,,,,,,6.954,6.954,0,person
1158,train,motorcycle,0148_20230912_053148,2,006,bicycle,5.444,8.405,4.08,000,person,9.562,12.722,4.08,,,,,,,,,,,,,,,,5.444,7.503,0,"bicycle,person"
1159,train,person,0149_20230912_053412,5,003,person,2.45,25.26,30.56,001,person,11.699,21.311,36.52,002,person,13.338,23.582,31.56,004,bicycle,16.306,18.935,16.48,005,bicycle,37.433,41.125,5.64,2.45,16.245,0,"bicycle,person"
1160,train,person,0149_20230912_053412,5,002,person,1.309,3.635,31.56,003,person,1.483,23.465,30.56,004,bicycle,11.436,21.435,16.48,000,person,11.699,21.311,36.52,005,bicycle,49.48,52.017,5.64,1.309,15.081,2,"bicycle,person"
1161,train,person,0149_20230912_053412,5,001,person,1.309,3.635,31.56,003,person,1.629,24.156,27.36,000,person,13.338,23.582,31.56,004,bicycle,17.744,26.581,13.52,005,bicycle,60.904,63.029,2.44,1.309,18.985,2,"bicycle,person"
1162,train,person,0149_20230912_053412,5,001,person,1.483,23.465,30.56,002,person,1.629,24.156,27.36,000,person,2.45,25.26,30.56,004,bicycle,13.871,27.15,16.48,005,bicycle,20.545,25.077,5.64,1.483,7.996,2,"bicycle,person"
1163,train,bicycle,0149_20230912_053412,5,001,person,11.436,21.91,16.48,003,person,13.871,27.788,16.48,000,person,16.306,19.191,16.48,002,person,18.188,27.324,13.52,005,bicycle,45.621,46.945,5.4,11.436,21.084,0,"bicycle,person"
1164,train,bicycle,0149_20230912_053412,5,003,person,20.545,25.077,5.64,000,person,37.433,41.125,5.64,004,bicycle,45.621,46.945,5.4,001,person,49.48,52.017,5.64,002,person,60.904,63.029,2.44,20.545,42.797,0,"bicycle,person"
1165,train,person,0150_20230912_053814,4,005,bicycle,3.594,15.983,9.72,006,bicycle,6.748,10.758,4.44,001,person,43.135,43.681,2.6,002,person,56.327,56.327,0.36,,,,,,3.594,27.451,0,"bicycle,person"
1166,train,person,0150_20230912_053814,4,003,bicycle,18.645,26.432,13.16,004,bicycle,25.852,33.53,9.76,002,person,33.957,40.739,24.92,000,person,43.135,43.784,2.6,,,,,,18.645,30.397,0,"bicycle,person"
1167,train,person,0150_20230912_053814,4,004,bicycle,1.41,21.855,9.76,003,bicycle,1.658,24.599,12.8,001,person,33.957,40.828,24.92,000,person,56.327,56.327,0.36,,,,,,1.41,23.338,2,"bicycle,person"
1168,train,bicycle,0150_20230912_053814,2,002,person,1.658,23.93,12.8,001,person,18.645,26.432,13.16,,,,,,,,,,,,,,,,1.658,10.152,1,person
1169,train,bicycle,0150_20230912_053814,2,002,person,1.41,21.855,9.76,001,person,25.852,34.181,9.76,,,,,,,,,,,,,,,,1.41,13.631,1,person
1170,train,bicycle,0150_20230912_053814,1,000,person,3.594,16.617,9.72,,,,,,,,,,,,,,,,,,,,,3.594,3.594,0,person
1171,train,bicycle,0150_20230912_053814,1,000,person,6.748,11.518,4.44,,,,,,,,,,,,,,,,,,,,,6.748,6.748,0,person
1172,train,person,0151_20230912_054106,10,002,person,0.935,16.49,22.92,008,person,0.973,5.489,14.0,005,person,1.118,11.018,26.56,001,person,2.706,6.363,56.68,009,scooter,12.984,23.582,8.88,0.935,13.758,3,"bicycle,person,scooter"
1173,train,person,0151_20230912_054106,10,006,bicycle,1.562,8.543,5.16,005,person,1.811,12.051,26.56,008,person,1.829,6.439,14.0,000,person,2.706,6.363,56.68,009,scooter,10.815,21.5,8.88,1.562,11.635,3,"bicycle,person,scooter"
0130,train,person,0151_20230912_054106,4,000,person,0.935,16.756,22.92,006,bicycle,1.435,11.771,24.6,001,person,12.008,18.216,17.24,007,person,15.279,31.713,19.64,,,,,,0.935,7.414,2,"bicycle,person"
1174,train,person,0151_20230912_054106,7,004,person,1.188,26.304,32.24,010,bicycle,1.364,9.654,3.52,001,person,18.211,28.484,34.76,000,person,18.785,27.3,34.76,009,scooter,19.997,31.753,8.88,1.188,14.703,2,"bicycle,person,scooter"
1175,train,person,0151_20230912_054106,7,003,person,1.188,26.304,32.24,001,person,18.789,27.504,32.48,000,person,19.295,25.001,32.48,008,person,20.136,25.106,14.0,005,person,20.571,32.463,25.48,1.188,26.051,1,"bicycle,person,scooter"
1176,train,person,0151_20230912_054106,7,008,person,0.131,0.518,14.0,000,person,1.131,11.153,26.56,001,person,1.845,12.202,26.56,009,scooter,12.618,27.731,7.56,004,person,20.555,32.342,25.48,0.131,15.8,3,"bicycle,person,scooter"
1177,train,bicycle,0151_20230912_054106,4,002,person,1.435,11.758,24.6,001,person,1.562,8.543,5.16,000,person,13.282,19.458,10.84,007,person,20.263,20.854,11.04,,,,,,1.435,9.136,2,person
