traj_id,split,class_name,seq_folder,n_coexisting_agents,coexisting_classes,min_dist_overall,n_frames_below_3m,n_close_agents,n1_traj_id,n1_class,n1_common_timestamps,n1_frames_below_3m,n1_min_dist,n1_mean_dist,n1_overlap_sec,n2_traj_id,n2_class,n2_common_timestamps,n2_frames_below_3m,n2_min_dist,n2_mean_dist,n2_overlap_sec,n3_traj_id,n3_class,n3_common_timestamps,n3_frames_below_3m,n3_min_dist,n3_mean_dist,n3_overlap_sec,n4_traj_id,n4_class,n4_common_timestamps,n4_frames_below_3m,n4_min_dist,n4_mean_dist,n4_overlap_sec,n5_traj_id,n5_class,n5_common_timestamps,n5_frames_below_3m,n5_min_dist,n5_mean_dist,n5_overlap_sec
1408,train,bicycle,0181_20231023_103923,1,person,1.463,3,1,1399,person,36,3,1.463,15.757,14.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0159,train,person,0181_20231023_103923,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,train,person,0181_20231023_103923,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0160,train,motorcycle,0181_20231023_103923,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,train,person,0182_20231023_104209,2,person,0.541,69,1,1415,person,69,69,0.541,0.732,27.56,1417,person,60,0,19.572,24.343,23.64,,,,,,,,,,,,,,,,,,,,,
1411,train,person,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,train,person,0182_20231023_104209,3,person,0.297,108,2,1414,person,105,105,0.297,0.474,41.92,1413,person,56,3,1.643,15.14,22.04,1426,person,23,0,39.97,44.688,9.0,,,,,,,,,,,,,,
1413,train,person,0182_20231023_104209,3,person,1.643,3,1,1412,person,56,3,1.643,15.14,22.04,1414,person,13,0,14.581,17.995,4.84,1426,person,23,0,44.146,46.656,9.0,,,,,,,,,,,,,,
1414,train,person,0182_20231023_104209,3,person,0.297,105,1,1412,person,105,105,0.297,0.474,41.92,1413,person,13,0,14.581,17.995,4.84,1426,person,1,0,40.77,40.77,0.2,,,,,,,,,,,,,,
1415,train,person,0182_20231023_104209,1,person,0.541,69,1,1410,person,69,69,0.541,0.732,27.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,train,person,0182_20231023_104209,2,"motorcycle,person",1.141,16,1,1425,person,16,16,1.141,1.628,6.16,0161,motorcycle,9,0,15.436,18.126,3.32,,,,,,,,,,,,,,,,,,,,,
1417,train,person,0182_20231023_104209,1,person,19.572,0,0,1410,person,60,0,19.572,24.343,23.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,train,person,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,train,person,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,train,person,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,train,person,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,train,person,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,train,person,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,train,bicycle,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,train,person,0182_20231023_104209,1,person,1.141,16,1,1416,person,16,16,1.141,1.628,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,train,person,0182_20231023_104209,3,person,39.97,0,0,1412,person,23,0,39.97,44.688,9.0,1414,person,1,0,40.77,40.77,0.2,1413,person,23,0,44.146,46.656,9.0,,,,,,,,,,,,,,
1427,train,stroller,0182_20231023_104209,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0161,train,motorcycle,0182_20231023_104209,1,person,15.436,0,0,1416,person,9,0,15.436,18.126,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,train,person,0183_20231023_104431,2,person,14.616,0,0,1432,person,109,0,14.616,22.583,43.2,1429,person,189,0,20.419,24.554,75.52,,,,,,,,,,,,,,,,,,,,,
1429,train,person,0183_20231023_104431,2,person,20.419,0,0,1428,person,189,0,20.419,24.554,75.52,1432,person,109,0,21.679,27.888,43.2,,,,,,,,,,,,,,,,,,,,,
1430,train,person,0183_20231023_104431,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,train,person,0183_20231023_104431,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,train,person,0183_20231023_104431,2,person,14.616,0,0,1428,person,109,0,14.616,22.583,43.2,1429,person,109,0,21.679,27.888,43.2,,,,,,,,,,,,,,,,,,,,,
1433,train,person,0183_20231023_104431,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,train,person,0183_20231023_104431,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,train,person,0183_20231023_104431,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,train,motorcycle,0183_20231023_104431,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0162,train,person,0183_20231023_104431,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,train,person,0183_20231023_104431,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,train,person,0184_20231023_105026,2,person,14.362,0,0,1442,person,72,0,14.362,25.883,28.76,1443,person,62,0,18.345,25.626,24.48,,,,,,,,,,,,,,,,,,,,,
1439,train,person,0184_20231023_105026,3,"bicycle,person",1.228,132,2,1441,person,85,80,1.228,2.005,33.6,1444,person,52,52,1.534,1.874,20.52,1440,bicycle,87,0,10.93,15.156,34.64,,,,,,,,,,,,,,
1440,train,bicycle,0184_20231023_105026,3,person,10.93,0,0,1439,person,87,0,10.93,15.156,34.64,1444,person,52,0,12.012,13.113,20.52,1441,person,85,0,12.279,15.874,33.6,,,,,,,,,,,,,,
1441,train,person,0184_20231023_105026,3,"bicycle,person",0.694,132,2,1444,person,52,52,0.694,1.233,20.52,1439,person,85,80,1.228,2.005,33.6,1440,bicycle,85,0,12.279,15.874,33.6,,,,,,,,,,,,,,
1442,train,person,0184_20231023_105026,2,person,2.521,3,1,1443,person,49,3,2.521,15.851,19.56,1438,person,72,0,14.362,25.883,28.76,,,,,,,,,,,,,,,,,,,,,
1443,train,person,0184_20231023_105026,2,person,2.521,3,1,1442,person,49,3,2.521,15.851,19.56,1438,person,62,0,18.345,25.626,24.48,,,,,,,,,,,,,,,,,,,,,
1444,train,person,0184_20231023_105026,3,"bicycle,person",0.694,104,2,1441,person,52,52,0.694,1.233,20.52,1439,person,52,52,1.534,1.874,20.52,1440,bicycle,52,0,12.012,13.113,20.52,,,,,,,,,,,,,,
1445,train,motorcycle,0184_20231023_105026,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,train,person,0185_20231023_105144,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,train,bicycle,0185_20231023_105144,1,person,16.056,0,0,1450,person,34,0,16.056,17.034,13.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0163,train,person,0185_20231023_105144,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,train,person,0185_20231023_105144,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,train,person,0185_20231023_105144,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,train,person,0185_20231023_105144,1,bicycle,16.056,0,0,1447,bicycle,34,0,16.056,17.034,13.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0164,train,person,0185_20231023_105144,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,train,scooter,0185_20231023_105144,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,train,person,0185_20231023_105144,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,train,motorcycle,0185_20231023_105144,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,train,person,0186_20231023_105352,2,"bicycle,person",0.986,11,1,1457,person,85,11,0.986,14.419,33.76,1472,bicycle,12,0,50.666,53.986,4.4,,,,,,,,,,,,,,,,,,,,,
1456,train,person,0186_20231023_105352,1,motorcycle,18.102,0,0,1471,motorcycle,18,0,18.102,22.47,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,train,person,0186_20231023_105352,1,person,0.986,11,1,1455,person,85,11,0.986,14.419,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,train,person,0186_20231023_105352,1,person,7.249,0,0,1467,person,6,0,7.249,9.711,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,train,person,0186_20231023_105352,2,person,0.208,77,1,0165,person,77,77,0.208,0.527,30.44,1460,person,77,0,9.036,20.924,30.52,,,,,,,,,,,,,,,,,,,,,
1460,train,person,0186_20231023_105352,2,person,9.036,0,0,1459,person,77,0,9.036,20.924,30.52,0165,person,74,0,9.337,20.8,29.32,,,,,,,,,,,,,,,,,,,,,
0165,train,person,0186_20231023_105352,2,person,0.208,77,1,1459,person,77,77,0.208,0.527,30.44,1460,person,74,0,9.337,20.8,29.32,,,,,,,,,,,,,,,,,,,,,
1461,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,train,person,0186_20231023_105352,1,person,20.643,0,0,1467,person,19,0,20.643,25.434,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,train,person,0186_20231023_105352,2,person,7.249,0,0,1458,person,6,0,7.249,9.711,2.16,1466,person,19,0,20.643,25.434,7.44,,,,,,,,,,,,,,,,,,,,,
1468,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,train,person,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,train,motorcycle,0186_20231023_105352,1,person,18.102,0,0,1456,person,18,0,18.102,22.47,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,train,bicycle,0186_20231023_105352,1,person,50.666,0,0,1455,person,12,0,50.666,53.986,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,train,bicycle,0186_20231023_105352,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,train,bicycle,0187_20231023_105950,1,person,1.32,9,1,0167,person,81,9,1.32,11.381,32.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,train,person,0187_20231023_105950,1,stroller,1.361,8,1,1476,stroller,64,8,1.361,11.116,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0166,train,person,0187_20231023_105950,1,bicycle,19.444,0,0,1484,bicycle,35,0,19.444,25.539,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,train,stroller,0187_20231023_105950,3,"motorcycle,person",1.361,8,1,1475,person,64,8,1.361,11.116,25.52,1492,motorcycle,10,0,13.062,17.784,3.64,0171,person,22,0,20.707,21.312,8.72,,,,,,,,,,,,,,
1477,train,person,0187_20231023_105950,1,person,1.894,5,1,1481,person,54,5,1.894,14.276,21.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,train,person,0187_20231023_105950,1,motorcycle,7.826,0,0,1491,motorcycle,13,0,7.826,13.934,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167,train,person,0187_20231023_105950,1,bicycle,1.32,9,1,1474,bicycle,81,9,1.32,11.381,32.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,train,person,0187_20231023_105950,1,bicycle,18.35,0,0,1482,bicycle,32,0,18.35,32.556,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0168,train,person,0187_20231023_105950,1,person,47.358,0,0,1486,person,7,0,47.358,48.269,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,train,person,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0169,train,person,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,train,person,0187_20231023_105950,1,person,1.894,5,1,1477,person,54,5,1.894,14.276,21.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,train,bicycle,0187_20231023_105950,1,person,18.35,0,0,1479,person,32,0,18.35,32.556,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,train,bicycle,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,train,bicycle,0187_20231023_105950,1,person,19.444,0,0,0166,person,35,0,19.444,25.539,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,train,person,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,train,person,0187_20231023_105950,1,person,47.358,0,0,0168,person,7,0,47.358,48.269,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,train,bicycle,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0170,train,person,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,train,person,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0171,train,person,0187_20231023_105950,1,stroller,20.707,0,0,1476,stroller,22,0,20.707,21.312,8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,train,bicycle,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,train,bicycle,0187_20231023_105950,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,train,motorcycle,0187_20231023_105950,1,person,7.826,0,0,1478,person,13,0,7.826,13.934,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,train,motorcycle,0187_20231023_105950,1,stroller,13.062,0,0,1476,stroller,10,0,13.062,17.784,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,train,person,0188_20231023_110247,4,"motorcycle,person,stroller",0.852,13,1,1496,stroller,88,13,0.852,14.134,34.8,1499,person,39,0,20.862,22.811,15.2,1494,person,113,0,22.508,31.757,45.08,1503,motorcycle,13,0,35.449,41.085,4.88,,,,,,,
1494,train,person,0188_20231023_110247,4,"motorcycle,person,stroller",2.267,5,1,1499,person,39,5,2.267,11.365,15.2,1496,stroller,88,0,8.384,19.17,34.8,1503,motorcycle,13,0,18.696,32.154,4.88,1493,person,113,0,22.508,31.757,45.08,,,,,,,
1495,train,person,0188_20231023_110247,1,person,21.33,0,0,1498,person,19,0,21.33,21.887,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,train,stroller,0188_20231023_110247,4,"motorcycle,person",0.852,27,2,1493,person,88,13,0.852,14.134,34.8,1499,person,39,14,1.18,4.882,15.2,1494,person,88,0,8.384,19.17,34.8,1503,motorcycle,13,0,29.447,36.81,4.88,,,,,,,
0172,train,person,0188_20231023_110247,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,train,bicycle,0188_20231023_110247,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,train,person,0188_20231023_110247,1,person,21.33,0,0,1495,person,19,0,21.33,21.887,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,train,person,0188_20231023_110247,3,"person,stroller",1.18,19,2,1496,stroller,39,14,1.18,4.882,15.2,1494,person,39,5,2.267,11.365,15.2,1493,person,39,0,20.862,22.811,15.2,,,,,,,,,,,,,,
0173,train,person,0188_20231023_110247,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,train,person,0188_20231023_110247,1,person,3.555,0,0,1501,person,33,0,3.555,4.24,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,train,person,0188_20231023_110247,1,person,3.555,0,0,1500,person,33,0,3.555,4.24,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,train,person,0188_20231023_110247,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,train,motorcycle,0188_20231023_110247,3,"person,stroller",18.696,0,0,1494,person,13,0,18.696,32.154,4.88,1496,stroller,13,0,29.447,36.81,4.88,1493,person,13,0,35.449,41.085,4.88,,,,,,,,,,,,,,
1504,train,person,0189_20231023_110404,5,"bicycle,person",1.362,198,2,1515,person,54,50,1.362,1.665,21.36,1506,person,242,148,2.254,4.809,96.56,1520,bicycle,40,0,3.256,7.259,15.92,1519,person,51,0,22.103,24.472,20.32,1526,bicycle,20,0,23.475,24.199,7.84
1505,train,person,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,train,person,0189_20231023_110404,5,"bicycle,person",2.254,148,1,1504,person,242,148,2.254,4.809,96.56,1515,person,20,0,3.592,3.744,7.76,1520,bicycle,15,0,17.984,18.945,5.76,1526,bicycle,5,0,21.137,21.333,1.84,1519,person,51,0,24.34,26.24,20.32
1507,train,person,0189_20231023_110404,1,person,1.631,140,1,1508,person,140,140,1.631,2.083,55.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0174,train,person,0189_20231023_110404,1,person,32.772,0,0,1512,person,23,0,32.772,38.373,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,train,person,0189_20231023_110404,1,person,1.631,140,1,1507,person,140,140,1.631,2.083,55.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,train,person,0189_20231023_110404,1,bicycle,9.217,0,0,1514,bicycle,70,0,9.217,20.578,27.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0175,train,person,0189_20231023_110404,1,person,0.203,4,1,1513,person,53,4,0.203,21.329,21.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,train,person,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,train,person,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,train,person,0189_20231023_110404,2,"motorcycle,person",11.581,0,0,1528,motorcycle,13,0,11.581,16.771,5.12,0174,person,23,0,32.772,38.373,8.96,,,,,,,,,,,,,,,,,,,,,
1513,train,person,0189_20231023_110404,1,person,0.203,4,1,0175,person,53,4,0.203,21.329,21.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,train,bicycle,0189_20231023_110404,1,person,9.217,0,0,1509,person,70,0,9.217,20.578,27.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,train,person,0189_20231023_110404,3,"bicycle,person",1.362,50,1,1504,person,54,50,1.362,1.665,21.36,1506,person,20,0,3.592,3.744,7.76,1526,bicycle,20,0,24.729,25.532,7.84,,,,,,,,,,,,,,
1516,train,person,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,train,person,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,train,bicycle,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,train,person,0189_20231023_110404,2,person,22.103,0,0,1504,person,51,0,22.103,24.472,20.32,1506,person,51,0,24.34,26.24,20.32,,,,,,,,,,,,,,,,,,,,,
1520,train,bicycle,0189_20231023_110404,2,person,3.256,0,0,1504,person,40,0,3.256,7.259,15.92,1506,person,15,0,17.984,18.945,5.76,,,,,,,,,,,,,,,,,,,,,
1521,train,person,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,train,person,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,train,bicycle,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,train,person,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,train,bicycle,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,train,bicycle,0189_20231023_110404,3,person,21.137,0,0,1506,person,5,0,21.137,21.333,1.84,1504,person,20,0,23.475,24.199,7.84,1515,person,20,0,24.729,25.532,7.84,,,,,,,,,,,,,,
1527,train,motorcycle,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,train,motorcycle,0189_20231023_110404,1,person,11.581,0,0,1512,person,13,0,11.581,16.771,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,train,bicycle,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,train,motorcycle,0189_20231023_110404,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,train,stroller,0190_20231023_110920,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,train,person,0190_20231023_110920,1,person,25.227,0,0,1533,person,133,0,25.227,30.542,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,train,person,0190_20231023_110920,1,person,25.227,0,0,1532,person,133,0,25.227,30.542,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,train,person,0190_20231023_110920,1,motorcycle,24.953,0,0,1540,motorcycle,22,0,24.953,30.327,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,train,person,0190_20231023_110920,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,train,person,0190_20231023_110920,1,motorcycle,21.269,0,0,1541,motorcycle,4,0,21.269,23.821,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,train,person,0190_20231023_110920,1,person,10.946,0,0,0176,person,27,0,10.946,14.184,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0176,train,person,0190_20231023_110920,1,person,10.946,0,0,1537,person,27,0,10.946,14.184,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,train,person,0190_20231023_110920,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,train,person,0190_20231023_110920,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,train,motorcycle,0190_20231023_110920,1,person,24.953,0,0,1534,person,22,0,24.953,30.327,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,train,motorcycle,0190_20231023_110920,1,person,21.269,0,0,1536,person,4,0,21.269,23.821,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,train,bicycle,0191_20231023_111157,4,"bicycle,motorcycle,person",1.452,3,1,1543,person,262,3,1.452,19.858,104.72,0180,motorcycle,8,0,25.298,28.874,3.04,0178,bicycle,53,0,31.593,39.505,21.0,1554,bicycle,28,0,39.831,39.958,11.16,,,,,,,
1543,train,person,0191_20231023_111157,4,"bicycle,motorcycle",1.452,3,1,1542,bicycle,262,3,1.452,19.858,104.72,0180,motorcycle,8,0,5.773,13.729,3.04,1554,bicycle,28,0,34.434,34.653,11.16,0178,bicycle,53,0,34.56,34.704,21.0,,,,,,,
1544,train,bicycle,0191_20231023_111157,1,person,17.236,0,0,1550,person,5,0,17.236,23.256,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0177,train,person,0191_20231023_111157,1,person,8.966,0,0,1545,person,56,0,8.966,16.606,22.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,train,person,0191_20231023_111157,2,person,8.966,0,0,0177,person,56,0,8.966,16.606,22.16,1546,person,22,0,22.569,23.53,8.44,,,,,,,,,,,,,,,,,,,,,
1546,train,person,0191_20231023_111157,1,person,22.569,0,0,1545,person,22,0,22.569,23.53,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,train,person,0191_20231023_111157,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,train,person,0191_20231023_111157,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,train,person,0191_20231023_111157,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,train,person,0191_20231023_111157,1,bicycle,17.236,0,0,1544,bicycle,5,0,17.236,23.256,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0178,train,bicycle,0191_20231023_111157,3,"bicycle,motorcycle,person",31.593,0,0,1542,bicycle,53,0,31.593,39.505,21.0,1543,person,53,0,34.56,34.704,21.0,0180,motorcycle,8,0,39.643,48.089,3.04,,,,,,,,,,,,,,
1551,train,bicycle,0191_20231023_111157,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,train,person,0191_20231023_111157,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,train,person,0191_20231023_111157,1,bicycle,9.528,0,0,1556,bicycle,20,0,9.528,19.467,7.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,train,bicycle,0191_20231023_111157,2,"bicycle,person",34.434,0,0,1543,person,28,0,34.434,34.653,11.16,1542,bicycle,28,0,39.831,39.958,11.16,,,,,,,,,,,,,,,,,,,,,
1555,train,person,0191_20231023_111157,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,train,bicycle,0191_20231023_111157,1,person,9.528,0,0,1553,person,20,0,9.528,19.467,7.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,train,bicycle,0191_20231023_111157,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0179,train,bicycle,0191_20231023_111157,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
