traj_id,split,class_name,seq_folder,total_interactions,interactions_with_vrus,interactions_with_vehicles,n_vru_coexisting,n_vru_close,min_dist_vru,n_frames_below_3m_vru,vru_classes_nearby,n_vehicle_coexisting,n_vehicle_close,min_dist_vehicle,n_frames_below_3m_veh,closest_agent_id,closest_agent_type,closest_agent_class,closest_agent_dist,closest_agent_common_ts
1495,train,person,0188_20231023_110247,3,1,2,1,0,21.33,0,person,2,0,14.185,0,1008,vehicle,car,14.185,14
1496,train,stroller,0188_20231023_110247,6,4,2,4,2,0.852,27,"motorcycle,person",2,0,3.732,0,000,vru,person,0.852,88
0172,train,person,0188_20231023_110247,4,0,4,0,0,-1,0,,4,0,4.746,0,1017,vehicle,car,4.746,11
1497,train,bicycle,0188_20231023_110247,1,0,1,0,0,-1,0,,1,0,23.252,0,1011,vehicle,car,23.252,8
1498,train,person,0188_20231023_110247,2,1,1,1,0,21.33,0,person,1,0,42.527,0,002,vru,person,21.33,19
1499,train,person,0188_20231023_110247,4,3,1,3,2,1.18,19,"person,stroller",1,0,10.708,0,003,vru,stroller,1.18,39
0173,train,person,0188_20231023_110247,2,0,2,0,0,-1,0,,2,0,26.076,0,1014,vehicle,car,26.076,4
1500,train,person,0188_20231023_110247,1,1,0,1,0,3.555,0,person,0,0,-1,0,010,vru,person,3.555,33
1501,train,person,0188_20231023_110247,1,1,0,1,0,3.555,0,person,0,0,-1,0,009,vru,person,3.555,33
1502,train,person,0188_20231023_110247,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1503,train,motorcycle,0188_20231023_110247,4,3,1,3,0,18.696,0,"person,stroller",1,0,21.998,0,001,vru,person,18.696,13
1504,train,person,0189_20231023_110404,15,5,10,5,2,1.362,198,"bicycle,person",10,0,4.374,0,013,vru,person,1.362,54
1505,train,person,0189_20231023_110404,6,0,6,0,0,-1,0,,6,0,6.73,0,1041,vehicle,car,6.73,17
1506,train,person,0189_20231023_110404,14,5,9,5,1,2.254,148,"bicycle,person",9,0,6.123,0,000,vru,person,2.254,242
1507,train,person,0189_20231023_110404,7,1,6,1,1,1.631,140,person,6,0,3.63,0,005,vru,person,1.631,140
0174,train,person,0189_20231023_110404,3,1,2,1,0,32.772,0,person,2,0,5.515,0,1022,vehicle,car,5.515,6
1508,train,person,0189_20231023_110404,7,1,6,1,1,1.631,140,person,6,0,4.678,0,003,vru,person,1.631,140
1509,train,person,0189_20231023_110404,4,1,3,1,0,9.217,0,bicycle,3,0,5.888,0,1062,vehicle,car,5.888,69
0175,train,person,0189_20231023_110404,2,1,1,1,1,0.203,4,person,1,0,12.756,0,011,vru,person,0.203,53
1510,train,person,0189_20231023_110404,3,0,3,0,0,-1,0,,3,0,5.907,0,1014,vehicle,car,5.907,23
1511,train,person,0189_20231023_110404,3,0,3,0,0,-1,0,,3,0,6.984,0,1084,vehicle,car,6.984,19
1512,train,person,0189_20231023_110404,4,2,2,2,0,11.581,0,"motorcycle,person",2,0,18.527,0,026,vru,motorcycle,11.581,13
1513,train,person,0189_20231023_110404,2,1,1,1,1,0.203,4,person,1,0,3.619,0,007,vru,person,0.203,53
1514,train,bicycle,0189_20231023_110404,3,1,2,1,0,9.217,0,person,2,0,23.393,0,006,vru,person,9.217,70
1515,train,person,0189_20231023_110404,6,3,3,3,1,1.362,50,"bicycle,person",3,0,16.433,0,000,vru,person,1.362,54
1516,train,person,0189_20231023_110404,3,0,3,0,0,-1,0,,3,0,10.004,0,1067,vehicle,car,10.004,18
1517,train,person,0189_20231023_110404,5,0,5,0,0,-1,0,,5,0,3.218,0,1094,vehicle,car,3.218,19
1518,train,bicycle,0189_20231023_110404,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1519,train,person,0189_20231023_110404,5,2,3,2,0,22.103,0,person,3,0,17.295,0,1050,vehicle,car,17.295,12
1520,train,bicycle,0189_20231023_110404,5,2,3,2,0,3.256,0,person,3,0,5.343,0,000,vru,person,3.256,40
1521,train,person,0189_20231023_110404,1,0,1,0,0,-1,0,,1,0,22.159,0,1095,vehicle,car,22.159,34
1522,train,person,0189_20231023_110404,5,0,5,0,0,-1,0,,5,0,8.487,0,1039,vehicle,car,8.487,14
1523,train,bicycle,0189_20231023_110404,3,0,3,0,0,-1,0,,3,0,18.077,0,1053,vehicle,car,18.077,12
1524,train,person,0189_20231023_110404,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1525,train,bicycle,0189_20231023_110404,2,0,2,0,0,-1,0,,2,0,6.98,0,1096,vehicle,car,6.98,23
1526,train,bicycle,0189_20231023_110404,6,3,3,3,0,21.137,0,person,3,0,10.631,0,1097,vehicle,car,10.631,9
1527,train,motorcycle,0189_20231023_110404,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1528,train,motorcycle,0189_20231023_110404,2,1,1,1,0,11.581,0,person,1,0,52.436,0,010,vru,person,11.581,13
1529,train,bicycle,0189_20231023_110404,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1530,train,motorcycle,0189_20231023_110404,1,0,1,0,0,-1,0,,1,0,26.783,0,1011,vehicle,car,26.783,9
1531,train,stroller,0190_20231023_110920,10,0,10,0,0,-1,0,,10,0,4.611,0,1051,vehicle,car,4.611,22
1532,train,person,0190_20231023_110920,3,1,2,1,0,25.227,0,person,2,0,10.869,0,1073,vehicle,car,10.869,54
1533,train,person,0190_20231023_110920,3,1,2,1,0,25.227,0,person,2,0,8.084,0,1038,vehicle,car,8.084,10
1534,train,person,0190_20231023_110920,4,1,3,1,0,24.953,0,motorcycle,3,0,9.803,0,1082,vehicle,car,9.803,114
1535,train,person,0190_20231023_110920,1,0,1,0,0,-1,0,,1,0,16.793,0,1025,vehicle,car,16.793,13
1536,train,person,0190_20231023_110920,2,1,1,1,0,21.269,0,motorcycle,1,0,23.459,0,011,vru,motorcycle,21.269,4
1537,train,person,0190_20231023_110920,2,1,1,1,0,10.946,0,person,1,0,13.943,0,007,vru,person,10.946,27
0176,train,person,0190_20231023_110920,3,1,2,1,0,10.946,0,person,2,0,9.77,0,1079,vehicle,car,9.77,37
1538,train,person,0190_20231023_110920,1,0,1,0,0,-1,0,,1,0,22.035,0,1019,vehicle,car,22.035,7
1539,train,person,0190_20231023_110920,2,0,2,0,0,-1,0,,2,0,7.532,0,1021,vehicle,car,7.532,16
1540,train,motorcycle,0190_20231023_110920,3,1,2,1,0,24.953,0,person,2,0,4.658,0,1074,vehicle,car,4.658,19
1541,train,motorcycle,0190_20231023_110920,3,1,2,1,0,21.269,0,person,2,0,7.986,0,1075,vehicle,car,7.986,13
1542,train,bicycle,0191_20231023_111157,9,4,5,4,1,1.452,3,"bicycle,motorcycle,person",5,0,10.973,0,001,vru,person,1.452,262
1543,train,person,0191_20231023_111157,8,4,4,4,1,1.452,3,"bicycle,motorcycle",4,1,2.969,1,000,vru,bicycle,1.452,262
1544,train,bicycle,0191_20231023_111157,5,1,4,1,0,17.236,0,person,4,0,14.224,0,1022,vehicle,car,14.224,12
0177,train,person,0191_20231023_111157,2,1,1,1,0,8.966,0,person,1,0,4.869,0,1046,vehicle,car,4.869,19
1545,train,person,0191_20231023_111157,3,2,1,2,0,8.966,0,person,1,0,47.28,0,003,vru,person,8.966,56
1546,train,person,0191_20231023_111157,4,1,3,1,0,22.569,0,person,3,0,14.228,0,1017,vehicle,car,14.228,21
1547,train,person,0191_20231023_111157,2,0,2,0,0,-1,0,,2,0,32.177,0,1041,vehicle,car,32.177,3
1548,train,person,0191_20231023_111157,3,0,3,0,0,-1,0,,3,0,6.39,0,1005,vehicle,car,6.39,15
1549,train,person,0191_20231023_111157,2,0,2,0,0,-1,0,,2,0,11.768,0,1085,vehicle,car,11.768,35
1550,train,person,0191_20231023_111157,1,1,0,1,0,17.236,0,bicycle,0,0,-1,0,002,vru,bicycle,17.236,5
0178,train,bicycle,0191_20231023_111157,4,3,1,3,0,31.593,0,"bicycle,motorcycle,person",1,0,12.144,0,1000,vehicle,car,12.144,12
1551,train,bicycle,0191_20231023_111157,2,0,2,0,0,-1,0,,2,0,22.71,0,1078,vehicle,car,22.71,42
1552,train,person,0191_20231023_111157,1,0,1,0,0,-1,0,,1,0,24.315,0,1087,vehicle,car,24.315,46
1553,train,person,0191_20231023_111157,2,1,1,1,0,9.528,0,bicycle,1,0,16.489,0,016,vru,bicycle,9.528,20
1554,train,bicycle,0191_20231023_111157,3,2,1,2,0,34.434,0,"bicycle,person",1,0,39.443,0,001,vru,person,34.434,28
1555,train,person,0191_20231023_111157,4,0,4,0,0,-1,0,,4,0,13.936,0,1086,vehicle,car,13.936,6
1556,train,bicycle,0191_20231023_111157,2,1,1,1,0,9.528,0,person,1,0,6.707,0,1080,vehicle,car,6.707,22
1557,train,bicycle,0191_20231023_111157,1,0,1,0,0,-1,0,,1,0,38.393,0,1062,vehicle,car,38.393,1
0179,train,bicycle,0191_20231023_111157,2,0,2,0,0,-1,0,,2,0,12.265,0,1014,vehicle,car,12.265,3
0180,train,motorcycle,0191_20231023_111157,3,3,0,3,0,5.773,0,"bicycle,person",0,0,-1,0,001,vru,person,5.773,8
1558,train,bicycle,0192_20231023_111453,3,1,2,1,0,11.885,0,motorcycle,2,0,3.426,0,1043,vehicle,car,3.426,167
1559,train,person,0192_20231023_111453,8,1,7,1,0,4.096,0,bicycle,7,1,2.601,1,1005,vehicle,car,2.601,9
1560,train,bicycle,0192_20231023_111453,4,1,3,1,0,4.096,0,person,3,0,6.786,0,001,vru,person,4.096,65
1561,train,person,0192_20231023_111453,3,1,2,1,0,32.036,0,person,2,0,10.798,0,1015,vehicle,car,10.798,15
1562,train,person,0192_20231023_111453,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1563,train,person,0192_20231023_111453,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1564,train,person,0192_20231023_111453,3,1,2,1,0,32.036,0,person,2,0,30.876,0,1015,vehicle,car,30.876,15
1565,train,motorcycle,0192_20231023_111453,2,1,1,1,0,11.885,0,bicycle,1,0,9.668,0,1043,vehicle,car,9.668,20
1566,train,person,0193_20231023_133332,10,2,8,2,1,0.0,147,person,8,0,4.147,0,002,vru,person,0.0,148
1567,train,person,0193_20231023_133332,9,2,7,2,0,10.742,0,person,7,0,8.157,0,1043,vehicle,car,8.157,9
1568,train,person,0193_20231023_133332,9,1,8,1,1,0.0,147,person,8,0,4.199,0,000,vru,person,0.0,148
1569,train,person,0193_20231023_133332,3,1,2,1,0,37.715,0,person,2,0,3.817,0,1087,vehicle,car,3.817,8
1570,train,person,0193_20231023_133332,7,0,7,0,0,-1,0,,7,0,6.879,0,1057,vehicle,car,6.879,7
1571,train,person,0193_20231023_133332,5,3,2,3,2,1.695,5,person,2,0,12.626,0,015,vru,person,1.695,13
1572,train,person,0193_20231023_133332,5,3,2,3,2,1.081,6,person,2,0,14.106,0,007,vru,person,1.081,82
1573,train,person,0193_20231023_133332,4,3,1,3,1,1.081,5,person,1,0,21.054,0,006,vru,person,1.081,82
1574,train,bicycle,0193_20231023_133332,5,0,5,0,0,-1,0,,5,0,6.568,0,1092,vehicle,car,6.568,7
1575,train,person,0193_20231023_133332,2,0,2,0,0,-1,0,,2,0,8.376,0,1094,vehicle,car,8.376,50
1576,train,person,0193_20231023_133332,5,0,5,0,0,-1,0,,5,0,6.721,0,1097,vehicle,car,6.721,10
1577,train,person,0193_20231023_133332,7,0,7,0,0,-1,0,,7,0,17.481,0,1086,vehicle,car,17.481,10
1578,train,person,0193_20231023_133332,7,0,7,0,0,-1,0,,7,0,6.819,0,1039,vehicle,car,6.819,13
1579,train,person,0193_20231023_133332,4,1,3,1,0,4.369,0,person,3,0,14.822,0,023,vru,person,4.369,40
1580,train,person,0193_20231023_133332,1,0,1,0,0,-1,0,,1,0,19.898,0,1016,vehicle,car,19.898,6
1581,train,person,0193_20231023_133332,2,1,1,1,1,1.695,4,person,1,0,18.918,0,005,vru,person,1.695,13
1582,train,person,0193_20231023_133332,1,0,1,0,0,-1,0,,1,0,5.228,0,1103,vehicle,car,5.228,18
1583,train,person,0193_20231023_133332,3,1,2,1,0,18.343,0,person,2,0,4.042,0,1109,vehicle,car,4.042,55
0181,train,person,0193_20231023_133332,3,1,2,1,0,10.742,0,person,2,0,19.955,0,001,vru,person,10.742,45
1584,train,person,0193_20231023_133332,1,0,1,0,0,-1,0,,1,0,22.212,0,1029,vehicle,car,22.212,12
1585,train,person,0193_20231023_133332,1,0,1,0,0,-1,0,,1,0,17.411,0,1070,vehicle,car,17.411,26
1586,train,person,0193_20231023_133332,4,1,3,1,0,20.087,0,bicycle,3,0,15.081,0,1013,vehicle,car,15.081,14
1587,train,bicycle,0193_20231023_133332,5,1,4,1,0,20.087,0,person,4,0,3.996,0,1017,vehicle,car,3.996,16
1588,train,person,0193_20231023_133332,2,1,1,1,0,4.369,0,person,1,0,30.572,0,013,vru,person,4.369,40
1589,train,bicycle,0193_20231023_133332,2,0,2,0,0,-1,0,,2,0,7.812,0,1099,vehicle,car,7.812,27
1590,train,person,0193_20231023_133332,2,1,1,1,0,30.766,0,person,1,0,13.201,0,1042,vehicle,car,13.201,6
1591,train,person,0193_20231023_133332,2,0,2,0,0,-1,0,,2,0,33.231,0,1088,vehicle,car,33.231,8
1592,train,person,0193_20231023_133332,2,1,1,1,0,18.343,0,person,1,0,5.951,0,1109,vehicle,car,5.951,22
1593,train,person,0193_20231023_133332,3,2,1,2,0,10.685,0,person,1,0,32.522,0,007,vru,person,10.685,21
1594,train,person,0193_20231023_133332,2,0,2,0,0,-1,0,,2,0,19.598,0,1108,vehicle,car,19.598,14
1595,train,bicycle,0194_20231023_133710,9,0,9,0,0,-1,0,,9,0,3.716,0,1038,vehicle,car,3.716,21
1596,train,person,0194_20231023_133710,3,2,1,2,1,1.112,10,person,1,0,14.805,0,005,vru,person,1.112,86
1597,train,person,0194_20231023_133710,1,1,0,1,0,12.952,0,person,0,0,-1,0,009,vru,person,12.952,52
1598,train,person,0194_20231023_133710,5,1,4,1,0,19.869,0,person,4,0,17.735,0,1061,vehicle,car,17.735,26
1599,train,person,0194_20231023_133710,4,1,3,1,0,20.775,0,person,3,0,10.284,0,1061,vehicle,car,10.284,53
1600,train,person,0194_20231023_133710,3,2,1,2,1,1.112,10,person,1,0,20.882,0,001,vru,person,1.112,86
1601,train,motorcycle,0194_20231023_133710,4,1,3,1,0,10.164,0,person,3,0,13.134,0,010,vru,person,10.164,16
1602,train,person,0194_20231023_133710,3,2,1,2,0,6.453,0,person,1,0,23.735,0,001,vru,person,6.453,48
1603,train,person,0194_20231023_133710,1,1,0,1,0,19.869,0,person,0,0,-1,0,003,vru,person,19.869,73
1604,train,person,0194_20231023_133710,2,1,1,1,0,12.952,0,person,1,0,29.582,0,002,vru,person,12.952,52
1605,train,person,0194_20231023_133710,5,1,4,1,0,10.164,0,motorcycle,4,0,13.071,0,006,vru,motorcycle,10.164,16
1606,train,person,0194_20231023_133710,4,1,3,1,0,20.775,0,person,3,0,10.312,0,1061,vehicle,car,10.312,12
1607,train,person,0194_20231023_133710,3,0,3,0,0,-1,0,,3,0,12.54,0,1063,vehicle,car,12.54,34
1608,train,motorcycle,0194_20231023_133710,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1609,train,person,0195_20231023_133916,12,0,12,0,0,-1,0,,12,0,4.284,0,1047,vehicle,car,4.284,20
1610,train,person,0195_20231023_133916,8,5,3,5,0,7.579,0,"bicycle,person",3,0,7.946,0,023,vru,bicycle,7.579,22
1611,train,person,0195_20231023_133916,8,1,7,1,1,2.247,6,person,7,0,3.819,0,003,vru,person,2.247,114
1612,train,person,0195_20231023_133916,5,1,4,1,1,2.247,6,person,4,0,4.485,0,002,vru,person,2.247,114
1613,train,person,0195_20231023_133916,11,8,3,8,1,1.038,71,"bicycle,person",3,0,8.177,0,007,vru,bicycle,1.038,99
1614,train,person,0195_20231023_133916,2,0,2,0,0,-1,0,,2,1,2.667,1,1060,vehicle,car,2.667,15
1615,train,person,0195_20231023_133916,4,0,4,0,0,-1,0,,4,0,4.103,0,1052,vehicle,car,4.103,15
1616,train,bicycle,0195_20231023_133916,11,8,3,8,2,1.038,90,"bicycle,person",3,0,7.287,0,004,vru,person,1.038,99
1617,train,person,0195_20231023_133916,10,7,3,7,1,1.903,19,"bicycle,person",3,0,8.302,0,007,vru,bicycle,1.903,86
1618,train,person,0195_20231023_133916,3,0,3,0,0,-1,0,,3,0,15.476,0,1035,vehicle,car,15.476,11
1619,train,person,0195_20231023_133916,8,3,5,3,1,1.601,54,"bicycle,person",5,0,12.306,0,013,vru,bicycle,1.601,54
1620,train,person,0195_20231023_133916,3,0,3,0,0,-1,0,,3,0,7.24,0,1012,vehicle,car,7.24,11
1621,train,person,0195_20231023_133916,1,0,1,0,0,-1,0,,1,0,6.185,0,1070,vehicle,car,6.185,27
1622,train,bicycle,0195_20231023_133916,9,3,6,3,2,1.601,60,"bicycle,person",6,0,13.099,0,010,vru,person,1.601,54
1623,train,bicycle,0195_20231023_133916,6,6,0,6,0,5.788,0,"bicycle,person",0,0,-1,0,017,vru,person,5.788,41
1624,train,person,0195_20231023_133916,8,3,5,3,1,2.235,6,"bicycle,person",5,0,10.72,0,013,vru,bicycle,2.235,50
0182,train,person,0195_20231023_133916,2,2,0,2,0,21.715,0,"bicycle,person",0,0,-1,0,001,vru,person,21.715,45
1625,train,person,0195_20231023_133916,6,6,0,6,1,0.481,5,"bicycle,person",0,0,-1,0,018,vru,person,0.481,40
1626,train,person,0195_20231023_133916,6,6,0,6,1,0.481,5,"bicycle,person",0,0,-1,0,017,vru,person,0.481,40
0183,train,bicycle,0195_20231023_133916,4,0,4,0,0,-1,0,,4,0,10.357,0,1010,vehicle,car,10.357,23
1627,train,bicycle,0195_20231023_133916,7,3,4,3,0,13.142,0,"bicycle,person",4,0,10.212,0,1014,vehicle,car,10.212,12
1628,train,person,0195_20231023_133916,6,6,0,6,0,4.76,0,"bicycle,person",0,0,-1,0,008,vru,person,4.76,31
1629,train,motorcycle,0195_20231023_133916,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1630,train,bicycle,0195_20231023_133916,2,2,0,2,0,7.579,0,person,0,0,-1,0,001,vru,person,7.579,22
1631,train,bicycle,0195_20231023_133916,6,4,2,4,0,4.13,0,"bicycle,person",2,0,9.255,0,007,vru,bicycle,4.13,15
1632,train,person,0196_20231023_134236,14,1,13,1,0,17.22,0,person,13,0,7.368,0,1044,vehicle,car,7.368,25
1633,train,person,0196_20231023_134236,8,1,7,1,0,17.22,0,person,7,0,3.992,0,1022,vehicle,car,3.992,23
1634,train,person,0196_20231023_134236,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1635,train,person,0196_20231023_134236,6,0,6,0,0,-1,0,,6,0,8.221,0,1024,vehicle,car,8.221,13
1636,train,person,0196_20231023_134236,1,0,1,0,0,-1,0,,1,0,10.291,0,1018,vehicle,car,10.291,15
1637,train,person,0196_20231023_134236,4,0,4,0,0,-1,0,,4,0,3.349,0,1066,vehicle,car,3.349,17
1638,train,person,0196_20231023_134236,1,0,1,0,0,-1,0,,1,0,31.19,0,1073,vehicle,car,31.19,47
1639,train,person,0196_20231023_134236,6,0,6,0,0,-1,0,,6,0,6.433,0,1065,vehicle,car,6.433,21
0184,train,person,0196_20231023_134236,3,0,3,0,0,-1,0,,3,0,5.507,0,1038,vehicle,car,5.507,12
0185,train,person,0196_20231023_134236,5,0,5,0,0,-1,0,,5,0,11.154,0,1053,vehicle,car,11.154,19
1640,train,motorcycle,0196_20231023_134236,2,0,2,0,0,-1,0,,2,0,5.515,0,1070,vehicle,car,5.515,22
1641,train,person,0196_20231023_134236,1,0,1,0,0,-1,0,,1,0,5.881,0,1052,vehicle,car,5.881,12
1642,train,person,0197_20231023_134441,9,3,6,3,1,2.513,7,person,6,0,10.827,0,001,vru,person,2.513,136
1643,train,person,0197_20231023_134441,9,3,6,3,3,0.225,35,person,6,0,6.32,0,004,vru,person,0.225,83
1644,train,bicycle,0197_20231023_134441,3,2,1,2,1,1.377,10,"bicycle,person",1,0,5.802,0,007,vru,person,1.377,53
1645,train,person,0197_20231023_134441,1,0,1,0,0,-1,0,,1,0,4.785,0,1013,vehicle,car,4.785,20
1646,train,person,0197_20231023_134441,6,3,3,3,2,0.225,57,person,3,0,4.306,0,001,vru,person,0.225,83
1647,train,person,0197_20231023_134441,6,3,3,3,2,0.765,37,person,3,0,8.514,0,004,vru,person,0.765,91
0186,train,person,0197_20231023_134441,5,0,5,0,0,-1,0,,5,0,9.26,0,1033,vehicle,car,9.26,14
1648,train,person,0197_20231023_134441,1,1,0,1,1,1.377,10,bicycle,0,0,-1,0,002,vru,bicycle,1.377,53
1649,train,bicycle,0197_20231023_134441,1,1,0,1,0,20.569,0,bicycle,0,0,-1,0,002,vru,bicycle,20.569,29
1650,train,person,0197_20231023_134441,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1651,train,scooter,0197_20231023_134441,3,0,3,0,0,-1,0,,3,0,25.454,0,1034,vehicle,car,25.454,17
1652,train,motorcycle,0197_20231023_134441,3,0,3,0,0,-1,0,,3,0,8.706,0,1049,vehicle,car,8.706,16
1653,train,bicycle,0197_20231023_134441,1,0,1,0,0,-1,0,,1,0,19.659,0,1048,vehicle,car,19.659,9
1654,train,bicycle,0198_20231023_134749,9,3,6,3,0,8.206,0,"bicycle,person",6,0,7.807,0,1034,vehicle,car,7.807,27
1655,train,person,0198_20231023_134749,9,2,7,2,0,18.047,0,"bicycle,person",7,0,7.515,0,1031,vehicle,car,7.515,15
1656,train,person,0198_20231023_134749,8,2,6,2,0,26.357,0,person,6,0,3.625,0,1044,vehicle,car,3.625,11
1657,train,person,0198_20231023_134749,7,4,3,4,2,1.938,12,"bicycle,person",3,0,7.916,0,020,vru,bicycle,1.938,39
1658,train,bicycle,0198_20231023_134749,4,2,2,2,0,8.206,0,"bicycle,person",2,0,10.204,0,000,vru,bicycle,8.206,118
1659,train,person,0198_20231023_134749,1,0,1,0,0,-1,0,,1,0,13.669,0,1056,vehicle,car,13.669,10
1660,train,bicycle,0198_20231023_134749,5,4,1,4,1,2.086,44,"bicycle,person",1,0,10.663,0,019,vru,person,2.086,51
1661,train,person,0198_20231023_134749,5,0,5,0,0,-1,0,,5,0,8.875,0,1049,vehicle,truck,8.875,13
0187,train,person,0198_20231023_134749,3,0,3,0,0,-1,0,,3,0,7.426,0,1013,vehicle,car,7.426,4
1662,train,person,0198_20231023_134749,9,3,6,3,0,8.455,0,"bicycle,person",6,0,4.69,0,1035,vehicle,car,4.69,11
1663,train,person,0198_20231023_134749,1,0,1,0,0,-1,0,,1,0,17.848,0,1097,vehicle,car,17.848,49
1664,train,person,0198_20231023_134749,4,2,2,2,0,32.251,0,bicycle,2,0,12.57,0,1000,vehicle,car,12.57,6
1665,train,bicycle,0198_20231023_134749,3,2,1,2,0,18.047,0,person,1,0,14.224,0,1073,vehicle,car,14.224,20
1666,train,person,0198_20231023_134749,6,1,5,1,0,42.948,0,bicycle,5,0,15.2,0,1072,vehicle,car,15.2,22
1667,train,person,0198_20231023_134749,3,1,2,1,0,8.428,0,person,2,0,12.782,0,016,vru,person,8.428,60
1668,train,person,0198_20231023_134749,3,3,0,3,1,2.6,3,"bicycle,person",0,0,-1,0,003,vru,person,2.6,62
1669,train,person,0198_20231023_134749,3,1,2,1,0,8.428,0,person,2,0,6.653,0,1093,vehicle,car,6.653,38
1670,train,person,0198_20231023_134749,5,2,3,2,1,1.379,9,person,3,0,8.488,0,018,vru,person,1.379,54
1671,train,person,0198_20231023_134749,5,2,3,2,2,0.835,12,person,3,0,3.922,0,021,vru,person,0.835,18
1672,train,person,0198_20231023_134749,3,3,0,3,1,2.086,44,"bicycle,person",0,0,-1,0,006,vru,bicycle,2.086,51
1673,train,bicycle,0198_20231023_134749,3,2,1,2,1,1.938,9,"bicycle,person",1,0,6.327,0,003,vru,person,1.938,39
1674,train,person,0198_20231023_134749,6,2,4,2,1,0.835,3,person,4,0,4.693,0,018,vru,person,0.835,18
0188,train,person,0198_20231023_134749,2,2,0,2,0,27.907,0,"bicycle,person",0,0,-1,0,001,vru,person,27.907,34
1675,train,bicycle,0198_20231023_134749,4,1,3,1,0,42.948,0,person,3,0,15.771,0,1078,vehicle,car,15.771,14
1676,train,person,0198_20231023_134749,2,1,1,1,0,44.916,0,person,1,0,27.677,0,1019,vehicle,car,27.677,10
1677,train,person,0198_20231023_134749,2,1,1,1,0,26.357,0,person,1,0,39.741,0,002,vru,person,26.357,26
1678,train,person,0198_20231023_134749,1,0,1,0,0,-1,0,,1,0,8.716,0,1009,vehicle,car,8.716,12
1679,train,person,0198_20231023_134749,5,2,3,2,0,22.028,0,"bicycle,person",3,0,12.271,0,1098,vehicle,car,12.271,20
1680,train,bicycle,0198_20231023_134749,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
1681,train,bicycle,0198_20231023_134749,1,1,0,1,0,34.357,0,person,0,0,-1,0,011,vru,person,34.357,7
1682,train,bicycle,0198_20231023_134749,1,1,0,1,0,32.251,0,person,0,0,-1,0,011,vru,person,32.251,10
1683,train,motorcycle,0198_20231023_134749,4,0,4,0,0,-1,0,,4,0,8.33,0,1096,vehicle,car,8.33,10
1684,train,stroller,0199_20231023_135220,6,3,3,3,0,22.745,0,person,3,0,7.4,0,1034,vehicle,car,7.4,14
1685,train,person,0199_20231023_135220,7,0,7,0,0,-1,0,,7,0,11.629,0,1076,vehicle,car,11.629,150
1686,train,person,0199_20231023_135220,3,1,2,1,0,23.133,0,bicycle,2,0,8.135,0,1039,vehicle,car,8.135,8
1687,train,person,0199_20231023_135220,4,0,4,0,0,-1,0,,4,0,4.183,0,1018,vehicle,car,4.183,8
1688,train,person,0199_20231023_135220,6,2,4,2,0,19.414,0,"person,stroller",4,0,4.387,0,1058,vehicle,car,4.387,22
1689,train,person,0199_20231023_135220,2,0,2,0,0,-1,0,,2,0,15.657,0,1011,vehicle,car,15.657,19
1690,train,person,0199_20231023_135220,6,2,4,2,0,19.414,0,"person,stroller",4,0,5.773,0,1078,vehicle,car,5.773,64
1691,train,bicycle,0199_20231023_135220,3,1,2,1,0,23.133,0,person,2,0,11.689,0,1039,vehicle,car,11.689,8
1692,train,person,0199_20231023_135220,1,1,0,1,0,22.745,0,stroller,0,0,-1,0,000,vru,stroller,22.745,36
1693,train,person,0199_20231023_135220,3,0,3,0,0,-1,0,,3,0,5.925,0,1066,vehicle,car,5.925,14
1694,train,person,0200_20231031_115632,9,1,8,1,1,2.445,74,person,8,0,4.734,0,002,vru,person,2.445,176
1695,train,person,0200_20231031_115632,7,1,6,1,0,35.462,0,bicycle,6,0,6.305,0,1046,vehicle,car,6.305,17
1696,train,person,0200_20231031_115632,4,1,3,1,1,2.445,74,person,3,0,5.397,0,000,vru,person,2.445,176
1697,train,person,0200_20231031_115632,6,1,5,1,0,27.711,0,bicycle,5,0,4.363,0,1010,vehicle,car,4.363,12
1698,train,person,0200_20231031_115632,1,0,1,0,0,-1,0,,1,0,9.108,0,1012,vehicle,car,9.108,16
1699,train,person,0200_20231031_115632,2,0,2,0,0,-1,0,,2,0,7.593,0,1087,vehicle,car,7.593,46
1700,train,person,0200_20231031_115632,3,0,3,0,0,-1,0,,3,0,14.411,0,1024,vehicle,car,14.411,15
1701,train,person,0200_20231031_115632,4,0,4,0,0,-1,0,,4,0,7.693,0,1070,vehicle,car,7.693,11
