sample_id,scene_path,timestamp,target_x,target_y,displacement,avg_speed,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,nearest_dist,n_neighbors
2014,0226_20231116_113644,1700134655800029,0.0,0.0,7.014052,1.40281,1,1,2,1,2,1,0,1,11.352122,9
2015,0226_20231116_113644,1700134652160005,0.0,0.0,7.074289,1.414858,1,1,1,0,3,0,1,1,13.384616,10
2016,0226_20231116_113644,1700134618960035,0.0,0.0,0.00463,0.000926,2,1,1,1,2,1,0,0,4.863148,8
2019,0226_20231116_113644,1700134665640023,0.0,0.0,6.036182,1.207236,1,1,2,1,2,1,0,1,9.489241,14
2020,0226_20231116_113644,1700134647720011,0.0,0.0,7.374008,1.474802,1,1,1,0,3,0,1,1,0.798791,11
2021,0226_20231116_113644,1700134666519996,0.0,0.0,0.080155,0.016031,2,1,2,2,1,1,0,0,5.079849,14
2022,0227_20231116_114809,1700135342359990,0.0,0.0,0.012006,0.002401,1,1,1,0,3,0,1,0,13.810188,8
2023,0227_20231116_114809,1700135369039978,0.0,0.0,0.222623,0.044525,1,1,1,0,3,0,1,0,11.393116,7
2024,0227_20231116_114809,1700135399160005,0.0,0.0,7.848373,1.569675,2,1,2,2,1,1,0,1,13.143521,12
2025,0227_20231116_114809,1700135303640023,0.0,0.0,6.524133,1.304827,2,1,2,2,1,1,0,1,5.559865,13
2026,0227_20231116_114809,1700135350760020,0.0,0.0,2.715861,0.543172,1,2,1,1,2,1,0,1,0.543646,6
2027,0227_20231116_114809,1700135330079987,0.0,0.0,0.961359,0.192272,2,1,1,1,2,1,0,1,22.305113,14
2029,0228_20231116_115205,1700135601320011,0.0,0.0,0.0141,0.00282,2,1,1,1,2,1,0,0,4.793527,10
2030,0228_20231116_115205,1700135598039978,0.0,0.0,0.008686,0.001737,2,1,1,1,2,1,0,0,6.147728,13
2031,0228_20231116_115205,1700135545480017,0.0,0.0,9.957027,1.991405,1,1,1,0,3,0,1,1,3.032888,14
2032,0228_20231116_115205,1700135633840008,0.0,0.0,9.782398,1.95648,1,2,1,1,2,1,0,1,1.428855,12
2033,0228_20231116_115205,1700135640800029,0.0,0.0,6.953542,1.390708,1,1,1,0,3,0,1,1,3.424426,13
2034,0228_20231116_115205,1700135557000000,0.0,0.0,6.480301,1.29606,1,1,2,1,2,1,0,1,8.468206,14
2035,0228_20231116_115205,1700135588039978,0.0,0.0,8.159561,1.631912,2,1,2,2,1,1,0,1,7.031472,11
2037,0228_20231116_115205,1700135613960035,0.0,0.0,5.692777,1.138555,2,1,1,1,2,1,0,1,0.440694,12
2038,0228_20231116_115205,1700135626280002,0.0,0.0,8.603898,1.72078,1,2,1,1,2,1,0,1,8.265525,10
2039,0228_20231116_115205,1700135610079987,0.0,0.0,7.560815,1.783201,2,1,1,1,2,1,0,1,0.122654,13
2040,0228_20231116_115205,1700135610880017,0.0,0.0,7.42609,1.802457,2,1,1,1,2,1,0,1,0.482697,13
2044,0229_20231116_115512,1700135738960035,0.0,0.0,7.020481,1.404096,1,1,2,1,2,1,0,1,0.745642,15
2045,0229_20231116_115512,1700135744039978,0.0,0.0,6.259936,1.251987,2,1,2,2,1,1,0,1,5.205095,15
2047,0229_20231116_115512,1700135748519996,0.0,0.0,7.586559,1.517312,2,1,2,2,1,1,0,1,2.022599,15
2049,0229_20231116_115512,1700135774160005,0.0,0.0,5.477017,1.095403,2,1,2,2,1,1,0,1,0.452507,8
2050,0229_20231116_115512,1700135736960035,0.0,0.0,6.03279,1.206558,1,1,2,1,2,1,0,1,7.021508,15
2051,0229_20231116_115512,1700135763480017,0.0,0.0,6.677123,1.335425,2,1,2,2,1,1,0,1,6.57514,12
2052,0229_20231116_115512,1700135733960035,0.0,0.0,6.549237,1.309847,1,1,2,1,2,1,0,1,0.780097,15
2053,0229_20231116_115512,1700135748480017,0.0,0.0,8.570069,1.714014,2,1,2,2,1,1,0,1,6.781445,15
2054,0229_20231116_115512,1700135777680002,0.0,0.0,5.019918,1.003984,2,1,2,2,1,1,0,1,0.441534,7
2056,0229_20231116_115512,1700135722600014,0.0,0.0,3.927658,0.785532,1,1,1,0,3,0,1,1,5.542835,15
2058,0230_20231116_115638,1700135860840008,0.0,0.0,0.141604,0.028321,2,1,2,2,1,1,0,0,11.291019,10
2060,0230_20231116_115638,1700135923399999,0.0,0.0,7.574222,1.514844,1,1,2,1,2,1,0,1,2.417904,11
2061,0230_20231116_115638,1700135904640023,0.0,0.0,7.785054,1.557011,1,2,1,1,2,1,0,1,1.223895,10
2062,0230_20231116_115638,1700135918160005,0.0,0.0,3.230564,0.646113,1,1,2,1,2,1,0,1,2.428738,10
2065,0231_20231116_120127,1700136133880017,0.0,0.0,0.01397,0.002794,2,1,2,2,1,1,0,0,8.69206,10
2066,0231_20231116_120127,1700136129960035,0.0,0.0,0.063369,0.012674,2,1,2,2,1,1,0,0,3.265271,14
2067,0231_20231116_120127,1700136147519996,0.0,0.0,3.860556,0.772111,1,2,1,1,2,1,0,1,2.032186,6
2068,0231_20231116_120127,1700136142320011,0.0,0.0,0.289903,0.057981,1,1,1,0,3,0,1,0,2.172648,7
2069,0231_20231116_120127,1700136148399999,0.0,0.0,8.834232,1.766846,1,2,1,1,2,1,0,1,5.585168,6
2070,0231_20231116_120127,1700136161640023,0.0,0.0,6.811381,1.362276,1,1,1,0,3,0,1,1,13.494935,14
2071,0231_20231116_120127,1700136106239993,0.0,0.0,5.52489,1.328097,2,1,2,2,1,1,0,1,20.338116,13
2075,0232_20231116_120313,1700136248079987,0.0,0.0,0.09076,0.018152,1,1,1,0,3,0,1,0,6.298613,9
2076,0232_20231116_120313,1700136295600014,0.0,0.0,5.958789,1.191758,2,1,2,2,1,1,0,1,0.089007,15
2077,0232_20231116_120313,1700136297680002,0.0,0.0,0.874111,0.174822,2,1,2,2,1,1,0,1,0.336607,15
2078,0232_20231116_120313,1700136283239993,0.0,0.0,7.568986,1.513797,1,1,2,1,2,1,0,1,14.184099,11
2079,0232_20231116_120313,1700136263039978,0.0,0.0,7.121898,1.42438,1,2,1,1,2,1,0,1,2.91142,10
2080,0232_20231116_120313,1700136211680002,0.0,0.0,7.453029,1.490606,2,1,2,2,1,1,0,1,11.532531,8
2081,0232_20231116_120313,1700136204399999,0.0,0.0,0.01278,0.002556,2,1,2,2,1,1,0,0,6.913764,13
2082,0232_20231116_120313,1700136232199984,0.0,0.0,7.033314,1.406663,2,1,1,1,2,1,0,1,10.373741,10
2083,0232_20231116_120313,1700136214920026,0.0,0.0,6.72385,1.34477,2,1,2,2,1,1,0,1,0.612941,11
2085,0232_20231116_120313,1700136199039978,0.0,0.0,4.778291,0.955658,2,1,2,2,1,1,0,1,5.934582,10
2086,0233_20231116_121102,1700136693880017,0.0,0.0,8.218436,1.643687,1,2,1,1,2,1,0,1,0.534188,13
2088,0233_20231116_121102,1700136723640023,0.0,0.0,1.354185,0.270837,1,1,2,1,2,1,0,1,4.972111,15
2089,0233_20231116_121102,1700136691199984,0.0,0.0,7.123705,1.424741,1,2,1,1,2,1,0,1,0.35105,13
2090,0233_20231116_121102,1700136683480017,0.0,0.0,0.430351,0.08607,1,1,1,0,3,0,1,0,3.080557,13
2092,0233_20231116_121102,1700136699119996,0.0,0.0,4.239897,0.847979,1,2,1,1,2,1,0,1,13.699434,14
2093,0233_20231116_121102,1700136680800029,0.0,0.0,7.344022,1.468804,1,1,1,0,3,0,1,1,1.846985,15
2094,0233_20231116_121102,1700136727320011,0.0,0.0,8.37993,1.675986,2,1,2,2,1,1,0,1,17.941498,9
2095,0233_20231116_121102,1700136764359990,0.0,0.0,7.809789,1.561958,2,1,2,2,1,1,0,1,0.421207,10
2096,0233_20231116_121102,1700136764399999,0.0,0.0,7.79858,1.559716,2,1,2,2,1,1,0,1,0.417466,10
2097,0233_20231116_121102,1700136725239993,0.0,0.0,0.669081,0.133816,2,1,2,2,1,1,0,1,9.941351,14
2098,0233_20231116_121102,1700136708840008,0.0,0.0,5.828512,1.165702,1,1,1,0,3,0,1,1,5.822818,14
2099,0233_20231116_121102,1700136721280002,0.0,0.0,5.472122,1.221451,1,1,2,1,2,1,0,1,4.595902,15
2101,0234_20231116_121314,1700136808399999,0.0,0.0,0.057717,0.011543,1,1,1,0,3,0,1,0,8.120441,13
2102,0234_20231116_121314,1700136802519996,0.0,0.0,6.517089,1.303418,1,1,1,0,3,0,1,1,5.057692,12
2103,0234_20231116_121314,1700136809239993,0.0,0.0,4.791089,0.958218,1,1,1,0,3,0,1,1,17.423418,13
2104,0235_20231116_121349,1700136870800029,0.0,0.0,0.034428,0.006886,2,1,1,1,2,1,0,0,10.873428,7
2105,0235_20231116_121349,1700136922079987,0.0,0.0,5.80002,1.160004,2,1,2,2,1,1,0,1,4.078297,14
2106,0235_20231116_121349,1700136843320011,0.0,0.0,8.172151,1.63443,2,1,2,2,1,1,0,1,3.692737,15
2107,0235_20231116_121349,1700136874199984,0.0,0.0,5.215697,1.043139,2,1,1,1,2,1,0,1,0.827282,8
2108,0235_20231116_121349,1700136844840008,0.0,0.0,6.067081,1.213416,2,1,2,2,1,1,0,1,6.819055,15
2109,0235_20231116_121349,1700136913519996,0.0,0.0,6.890191,1.378038,1,1,2,1,2,1,0,1,3.329786,15
2110,0235_20231116_121349,1700136918480017,0.0,0.0,5.311095,1.062219,1,1,2,1,2,1,0,1,2.477876,14
2111,0235_20231116_121349,1700136880760020,0.0,0.0,6.784569,1.356914,1,1,1,0,3,0,1,1,1.040202,6
2112,0235_20231116_121349,1700136890079987,0.0,0.0,6.480227,1.296045,1,2,1,1,2,1,0,1,0.919698,7
2114,0235_20231116_121349,1700136912280002,0.0,0.0,5.041933,1.041723,1,1,2,1,2,1,0,1,1.01419,13
2115,0236_20231122_100832,1700647742199984,0.0,0.0,4.499684,0.899937,1,1,2,1,2,1,0,1,12.496111,6
2117,0236_20231122_100832,1700647774320011,0.0,0.0,16.795688,3.441758,2,1,2,2,1,1,0,1,20.704929,2
2118,0237_20231122_101604,1700648188560005,0.0,0.0,7.695385,1.539077,1,1,1,0,3,0,1,1,2.922777,10
2119,0237_20231122_101604,1700648181359990,0.0,0.0,8.621301,1.72426,1,2,1,1,2,1,0,1,8.281684,7
2120,0237_20231122_101604,1700648198239993,0.0,0.0,8.622761,1.724552,1,1,2,1,2,1,0,1,11.604092,11
2123,0237_20231122_101604,1700648208519996,0.0,0.0,0.949147,0.189829,1,1,2,1,2,1,0,1,4.165774,13
2124,0237_20231122_101604,1700648175320011,0.0,0.0,4.796009,1.187137,1,2,1,1,2,1,0,1,18.068166,5
2126,0238_20231122_101723,1700648281039978,0.0,0.0,0.039853,0.007971,1,1,1,0,3,0,1,0,12.150785,14
2127,0238_20231122_101723,1700648304000000,0.0,0.0,0.036449,0.00729,2,1,2,2,1,1,0,0,2.449489,14
2128,0238_20231122_101723,1700648311760020,0.0,0.0,0.158564,0.031713,2,1,2,2,1,1,0,0,2.511529,15
2129,0238_20231122_101723,1700648266440008,0.0,0.0,7.575153,1.515031,1,2,1,1,2,1,0,1,10.753926,10
2130,0238_20231122_101723,1700648321560005,0.0,0.0,7.987876,1.597575,2,1,2,2,1,1,0,1,1.326108,9
2131,0238_20231122_101723,1700648313680002,0.0,0.0,7.261971,1.452394,2,1,2,2,1,1,0,1,4.337307,15
2132,0238_20231122_101723,1700648249359990,0.0,0.0,8.981124,1.796225,2,1,1,1,2,1,0,1,3.810194,12
2133,0239_20231122_102026,1700648454960035,0.0,0.0,0.120302,0.02406,1,2,1,1,2,1,0,0,4.995476,14
2134,0239_20231122_102026,1700648474960035,0.0,0.0,0.059057,0.011811,1,1,2,1,2,1,0,0,15.048589,15
2135,0239_20231122_102026,1700648489960035,0.0,0.0,0.019596,0.003919,2,1,2,2,1,1,0,0,1.153682,15
2136,0239_20231122_102026,1700648447920026,0.0,0.0,9.083734,1.816747,1,2,1,1,2,1,0,1,0.337211,11
2137,0239_20231122_102026,1700648445320011,0.0,0.0,7.994574,1.598915,1,2,1,1,2,1,0,1,0.389639,10
2138,0239_20231122_102026,1700648459640023,0.0,0.0,9.746266,1.949253,1,1,1,0,3,0,1,1,6.51947,15
2139,0239_20231122_102026,1700648497160005,0.0,0.0,0.001961,0.000392,2,1,2,2,1,1,0,0,1.303044,15
2140,0239_20231122_102026,1700648498840008,0.0,0.0,0.040307,0.008061,2,1,2,2,1,1,0,0,3.244662,15
2141,0239_20231122_102026,1700648499440008,0.0,0.0,0.102044,0.020409,2,1,2,2,1,1,0,0,1.112538,15
2142,0239_20231122_102026,1700648475800029,0.0,0.0,0.064685,0.012937,1,1,2,1,2,1,0,0,1.594356,15
2143,0239_20231122_102026,1700648481239993,0.0,0.0,7.200434,1.440087,2,1,2,2,1,1,0,1,6.378536,15
2144,0239_20231122_102026,1700648502480017,0.0,0.0,8.796572,1.759314,2,1,2,2,1,1,0,1,8.654337,15
2145,0240_20231122_102334,1700648635920026,0.0,0.0,0.089472,0.017894,1,2,1,1,2,1,0,0,3.875742,15
2146,0240_20231122_102334,1700648636680002,0.0,0.0,7.606725,1.521345,1,1,1,0,3,0,1,1,1.858444,15
2147,0240_20231122_102334,1700648629600014,0.0,0.0,8.058387,1.611677,1,2,1,1,2,1,0,1,2.974829,15
2148,0240_20231122_102334,1700648642320011,0.0,0.0,6.459151,1.29183,1,1,1,0,3,0,1,1,3.773962,15
2149,0240_20231122_102334,1700648636720011,0.0,0.0,8.044818,1.608964,1,1,1,0,3,0,1,1,1.014091,15
2150,0240_20231122_102334,1700648637399999,0.0,0.0,6.959483,1.391897,1,1,1,0,3,0,1,1,0.59033,15
2152,0240_20231122_102334,1700648634079987,0.0,0.0,7.779323,1.555865,1,2,1,1,2,1,0,1,1.826908,15
2153,0240_20231122_102334,1700648651600014,0.0,0.0,0.264678,0.052936,1,1,2,1,2,1,0,0,13.141348,13
2155,0241_20231122_103034,1700649065800029,0.0,0.0,0.01793,0.003586,1,1,1,0,3,0,1,0,1.280726,15
2156,0241_20231122_103034,1700649064560005,0.0,0.0,0.063213,0.012643,2,1,1,1,2,1,0,0,1.634943,15
2157,0241_20231122_103034,1700649062880017,0.0,0.0,0.168755,0.033751,2,1,1,1,2,1,0,0,0.471296,15
2158,0241_20231122_103034,1700649056800029,0.0,0.0,0.091709,0.018342,2,1,1,1,2,1,0,0,0.411982,15
2159,0241_20231122_103034,1700649070800029,0.0,0.0,0.058662,0.011732,1,1,1,0,3,0,1,0,6.48153,15
2160,0241_20231122_103034,1700649058519996,0.0,0.0,0.034008,0.006802,2,1,1,1,2,1,0,0,1.6954,15
2161,0241_20231122_103034,1700649074960035,0.0,0.0,8.107148,1.62143,1,2,1,1,2,1,0,1,1.845756,13
2162,0241_20231122_103034,1700649080800029,0.0,0.0,7.030173,1.406035,1,2,1,1,2,1,0,1,1.131049,15
2163,0241_20231122_103034,1700649106199984,0.0,0.0,8.474603,1.694921,1,1,2,1,2,1,0,1,8.759801,12
2164,0241_20231122_103034,1700649064920026,0.0,0.0,0.04847,0.009694,2,1,1,1,2,1,0,0,1.286697,15
2165,0241_20231122_103034,1700649116320011,0.0,0.0,7.831262,1.566252,2,1,2,2,1,1,0,1,6.407694,11
2167,0242_20231122_103445,1700649314000000,0.0,0.0,7.505086,1.501017,2,1,2,2,1,1,0,1,0.241048,9
2168,0242_20231122_103445,1700649295560005,0.0,0.0,7.555832,1.511166,2,1,2,2,1,1,0,1,7.257387,14
2169,0242_20231122_103445,1700649317680002,0.0,0.0,6.26562,1.253124,2,1,2,2,1,1,0,1,1.276724,8
2170,0242_20231122_103445,1700649314920026,0.0,0.0,7.103067,1.420613,2,1,2,2,1,1,0,1,0.173821,8
2173,0243_20231122_110054,1700650874760020,0.0,0.0,7.055789,1.411158,1,2,1,1,2,1,0,1,9.068489,4
2176,0244_20231122_110225,1700650983640023,0.0,0.0,0.022836,0.004567,1,1,1,0,3,0,1,0,15.217818,8
2178,0244_20231122_110225,1700650996960035,0.0,0.0,6.843577,1.368715,1,1,2,1,2,1,0,1,6.591545,11
2180,0245_20231122_110357,1700651080359990,0.0,0.0,0.10637,0.021274,1,1,2,1,2,1,0,0,13.338663,11
2181,0245_20231122_110357,1700651093480017,0.0,0.0,0.061865,0.012373,2,1,2,2,1,1,0,0,7.278756,10
2182,0245_20231122_110357,1700651090079987,0.0,0.0,7.545736,1.509147,2,1,2,2,1,1,0,1,0.454324,10
2183,0245_20231122_110357,1700651096359990,0.0,0.0,7.739789,1.547958,2,1,2,2,1,1,0,1,0.391068,10
2184,0245_20231122_110357,1700651061800029,0.0,0.0,5.826562,1.165312,1,1,1,0,3,0,1,1,0.392116,13
2185,0245_20231122_110357,1700651053440008,0.0,0.0,5.159683,1.031937,1,1,1,0,3,0,1,1,0.135974,5
2188,0246_20231122_110701,1700651239960035,0.0,0.0,7.519526,1.503905,1,2,1,1,2,1,0,1,6.715054,6
2190,0247_20231122_110923,1700651374320011,0.0,0.0,0.62947,0.125894,2,1,2,2,1,1,0,1,0.285401,9
2191,0247_20231122_110923,1700651369760020,0.0,0.0,6.664824,1.542795,2,1,2,2,1,1,0,1,1.175213,12
2192,0248_20231122_110958,1700651441960035,0.0,0.0,0.028584,0.005717,1,1,2,1,2,1,0,0,0.453184,15
2193,0248_20231122_110958,1700651443160005,0.0,0.0,0.032747,0.006549,1,1,2,1,2,1,0,0,0.462865,15
2194,0248_20231122_110958,1700651446880017,0.0,0.0,0.019234,0.003847,2,1,2,2,1,1,0,0,13.42664,15
2195,0248_20231122_110958,1700651453280002,0.0,0.0,0.054957,0.010991,2,1,2,2,1,1,0,0,0.662412,15
2196,0248_20231122_110958,1700651448359990,0.0,0.0,7.973095,1.594619,2,1,2,2,1,1,0,1,0.636759,15
2197,0248_20231122_110958,1700651456800029,0.0,0.0,6.870836,1.374167,2,1,2,2,1,1,0,1,6.70799,15
2198,0248_20231122_110958,1700651443720011,0.0,0.0,7.703436,1.540687,1,1,2,1,2,1,0,1,0.552335,15
2199,0248_20231122_110958,1700651415000000,0.0,0.0,6.268192,1.253638,1,2,1,1,2,1,0,1,0.858708,10
2200,0248_20231122_110958,1700651442160005,0.0,0.0,7.244939,1.448988,1,1,2,1,2,1,0,1,0.727643,15
2201,0248_20231122_110958,1700651426280002,0.0,0.0,7.685185,1.537037,1,1,1,0,3,0,1,1,1.519775,15
2202,0248_20231122_110958,1700651409239993,0.0,0.0,7.097059,1.419412,1,2,1,1,2,1,0,1,8.207227,7
2203,0248_20231122_110958,1700651435119996,0.0,0.0,6.222975,1.244595,1,1,2,1,2,1,0,1,15.00398,13
2204,0248_20231122_110958,1700651418480017,0.0,0.0,6.64098,1.328196,1,2,1,1,2,1,0,1,0.680802,11
2205,0248_20231122_110958,1700651408640023,0.0,0.0,8.013265,1.602653,1,2,1,1,2,1,0,1,0.861073,7
2206,0248_20231122_110958,1700651425039978,0.0,0.0,6.771355,1.354271,1,1,1,0,3,0,1,1,0.833428,15
2207,0248_20231122_110958,1700651426960035,0.0,0.0,7.712156,1.542431,1,1,1,0,3,0,1,1,0.944931,15
2208,0248_20231122_110958,1700651407440008,0.0,0.0,4.447049,0.88941,1,2,1,1,2,1,0,1,0.399863,7
2209,0248_20231122_110958,1700651408720011,0.0,0.0,4.865007,1.095724,1,2,1,1,2,1,0,1,1.034477,7
2210,0249_20231122_111130,1700651506560005,0.0,0.0,0.001071,0.000214,1,1,1,0,3,0,1,0,25.052679,11
2211,0249_20231122_111130,1700651503920026,0.0,0.0,8.265238,1.653048,1,1,1,0,3,0,1,1,0.508861,13
2212,0249_20231122_111130,1700651500960035,0.0,0.0,8.310519,1.662104,1,2,1,1,2,1,0,1,0.571346,12
2213,0249_20231122_111130,1700651500280002,0.0,0.0,7.909144,1.581829,1,2,1,1,2,1,0,1,0.650249,12
2214,0249_20231122_111130,1700651497760020,0.0,0.0,7.538904,1.507781,1,2,1,1,2,1,0,1,0.896263,11
2215,0249_20231122_111130,1700651508480017,0.0,0.0,7.864038,1.820374,1,1,1,0,3,0,1,1,1.561054,12
2216,0250_20231122_111304,1700651622119996,0.0,0.0,0.402502,0.0805,1,1,2,1,2,1,0,0,2.865001,8
2217,0250_20231122_111304,1700651621880017,0.0,0.0,0.03702,0.007404,1,1,2,1,2,1,0,0,2.871685,8
2218,0250_20231122_111304,1700651597800029,0.0,0.0,9.512668,1.902534,1,2,1,1,2,1,0,1,6.921702,5
2219,0250_20231122_111304,1700651611880017,0.0,0.0,5.634871,1.126974,1,1,1,0,3,0,1,1,15.099859,8
2221,0251_20231122_111930,1700652039680002,0.0,0.0,5.313543,1.062709,1,1,1,0,3,0,1,1,0.523588,3
2222,0251_20231122_111930,1700651992760020,0.0,0.0,5.928124,1.185625,2,1,2,2,1,1,0,1,8.079687,3
2223,0251_20231122_111930,1700652016239993,0.0,0.0,7.964274,1.592855,2,1,2,2,1,1,0,1,18.136103,4
2224,0251_20231122_111930,1700652051600014,0.0,0.0,8.288216,1.657643,1,1,1,0,3,0,1,1,17.120634,7
2225,0251_20231122_111930,1700652043160005,0.0,0.0,4.573693,0.914739,1,1,1,0,3,0,1,1,0.709031,4
2226,0252_20231122_112154,1700652131720011,0.0,0.0,5.844642,1.168928,1,2,1,1,2,1,0,1,17.587889,5
2227,0252_20231122_112154,1700652188039978,0.0,0.0,6.71399,1.342798,2,1,2,2,1,1,0,1,33.183348,1
2228,0252_20231122_112154,1700652128840008,0.0,0.0,8.416036,1.683207,1,1,1,0,3,0,1,1,12.647069,4
2230,0253_20231122_112449,1700652309760020,0.0,0.0,4.477754,0.895551,1,2,1,1,2,1,0,1,0.517795,7
2231,0253_20231122_112449,1700652309359990,0.0,0.0,5.628608,1.125722,1,2,1,1,2,1,0,1,13.725858,7
2236,0254_20231122_113201,1700652799640023,0.0,0.0,4.473344,0.894669,2,1,2,2,1,1,0,1,2.56675,12
2237,0254_20231122_113201,1700652750760020,0.0,0.0,0.180094,0.036019,2,1,2,2,1,1,0,0,0.431265,11
2238,0254_20231122_113201,1700652845840008,0.0,0.0,0.103087,0.020617,1,1,1,0,3,0,1,0,1.339275,15
2239,0254_20231122_113201,1700652827119996,0.0,0.0,7.104725,1.420945,2,1,1,1,2,1,0,1,11.080115,12
2240,0254_20231122_113201,1700652747039978,0.0,0.0,0.010291,0.002058,2,1,2,2,1,1,0,0,0.387205,11
2241,0254_20231122_113201,1700652769560005,0.0,0.0,7.444826,1.488965,1,2,1,1,2,1,0,1,0.513175,10
2242,0254_20231122_113201,1700652742480017,0.0,0.0,0.037142,0.007428,2,1,2,2,1,1,0,0,7.269308,8
2243,0254_20231122_113201,1700652759039978,0.0,0.0,0.194839,0.038968,1,1,1,0,3,0,1,0,0.95637,11
2244,0254_20231122_113201,1700652898280002,0.0,0.0,8.359356,1.671871,2,1,2,2,1,1,0,1,5.334501,10
2245,0254_20231122_113201,1700652789920026,0.0,0.0,6.097303,1.219461,1,1,2,1,2,1,0,1,2.141244,13
2247,0254_20231122_113201,1700652781359990,0.0,0.0,7.982565,1.596513,1,1,1,0,3,0,1,1,1.23813,14
2248,0254_20231122_113201,1700652780640023,0.0,0.0,0.70533,0.141066,1,1,1,0,3,0,1,1,0.473207,14
2249,0254_20231122_113201,1700652778920026,0.0,0.0,5.606106,1.121221,1,1,1,0,3,0,1,1,1.416685,15
2250,0254_20231122_113201,1700652772720011,0.0,0.0,6.912549,1.38251,1,2,1,1,2,1,0,1,0.768891,13
2251,0254_20231122_113201,1700652760079987,0.0,0.0,0.423585,0.091289,1,1,1,0,3,0,1,0,0.062911,10
2254,0255_20231122_113702,1700653060239993,0.0,0.0,0.003337,0.000667,1,1,2,1,2,1,0,0,7.235903,10
2255,0255_20231122_113702,1700653076160005,0.0,0.0,0.082582,0.016516,2,1,2,2,1,1,0,0,3.680066,11
2256,0255_20231122_113702,1700653084640023,0.0,0.0,8.369069,1.673814,2,1,2,2,1,1,0,1,4.272074,9
2258,0256_20231122_113938,1700653206239993,0.0,0.0,3.788733,0.757747,1,2,1,1,2,1,0,1,15.62222,4
2259,0256_20231122_113938,1700653220119996,0.0,0.0,7.59029,1.518058,1,1,1,0,3,0,1,1,5.886113,6
2260,0256_20231122_113938,1700653190960035,0.0,0.0,8.861056,1.772211,2,1,1,1,2,1,0,1,11.155382,5
2262,0257_20231122_114328,1700653513800029,0.0,0.0,0.059689,0.011938,1,1,2,1,2,1,0,0,0.606754,10
2263,0257_20231122_114328,1700653451840008,0.0,0.0,0.115816,0.023163,2,1,2,2,1,1,0,0,14.766602,5
2264,0257_20231122_114328,1700653488280002,0.0,0.0,7.680681,1.536136,1,2,1,1,2,1,0,1,9.573111,6
2265,0257_20231122_114328,1700653517039978,0.0,0.0,8.20786,1.641572,2,1,2,2,1,1,0,1,1.853533,8
2266,0257_20231122_114328,1700653479039978,0.0,0.0,6.485226,1.297045,1,2,1,1,2,1,0,1,0.757178,6
2267,0257_20231122_114328,1700653428840008,0.0,0.0,5.743088,1.148618,2,1,2,2,1,1,0,1,6.840791,9
2268,0257_20231122_114328,1700653504359990,0.0,0.0,4.730559,0.946112,1,1,2,1,2,1,0,1,6.298267,6
2269,0257_20231122_114328,1700653460280002,0.0,0.0,7.166088,1.433218,2,1,1,1,2,1,0,1,8.289159,5
2270,0257_20231122_114328,1700653420199984,0.0,0.0,7.188067,1.437613,2,1,2,2,1,1,0,1,9.599894,9
2271,0257_20231122_114328,1700653482560005,0.0,0.0,1.371497,0.317475,1,2,1,1,2,1,0,1,2.461492,5
2273,0258_20231122_115021,1700653875399999,0.0,0.0,9.572465,1.914493,2,1,2,2,1,1,0,1,8.658954,9
2274,0258_20231122_115021,1700653830480017,0.0,0.0,7.307175,1.461435,2,1,1,1,2,1,0,1,11.515365,7
2276,0259_20231122_115206,1700653958440008,0.0,0.0,2.460599,0.49212,2,1,2,2,1,1,0,1,3.172234,11
2277,0259_20231122_115206,1700653963359990,0.0,0.0,8.555357,1.711071,2,1,2,2,1,1,0,1,18.508771,11
2278,0259_20231122_115206,1700653957079987,0.0,0.0,7.802388,1.560478,1,1,2,1,2,1,0,1,0.770018,12
2279,0259_20231122_115206,1700653969480017,0.0,0.0,0.013081,0.002616,2,1,2,2,1,1,0,0,1.424907,15
2280,0259_20231122_115206,1700653944320011,0.0,0.0,0.130935,0.026187,1,1,1,0,3,0,1,0,1.714211,6
2283,0260_20231122_115433,1700654133640023,0.0,0.0,0.100234,0.020047,1,1,1,0,3,0,1,0,1.992102,9
2284,0260_20231122_115433,1700654104079987,0.0,0.0,0.013278,0.002656,2,1,1,1,2,1,0,0,11.376307,5
2285,0260_20231122_115433,1700654150560005,0.0,0.0,1.511244,0.302249,1,1,2,1,2,1,0,1,0.660912,15
2286,0260_20231122_115433,1700654154519996,0.0,0.0,8.106437,1.621287,2,1,2,2,1,1,0,1,1.876805,15
2287,0260_20231122_115433,1700654179039978,0.0,0.0,7.809359,1.561872,2,1,1,1,2,1,0,1,9.446163,7
2288,0260_20231122_115433,1700654135760020,0.0,0.0,0.665856,0.133171,1,1,1,0,3,0,1,1,1.929209,9
2289,0261_20231122_115648,1700654253720011,0.0,0.0,0.039417,0.007883,2,1,2,2,1,1,0,0,13.179924,8
2290,0261_20231122_115648,1700654272920026,0.0,0.0,0.353311,0.070662,1,1,1,0,3,0,1,0,8.720465,6
2291,0261_20231122_115648,1700654299480017,0.0,0.0,0.697216,0.139443,1,1,1,0,3,0,1,1,20.298576,3
2292,0261_20231122_115648,1700654228880017,0.0,0.0,6.72547,1.345094,1,1,2,1,2,1,0,1,4.729497,11
2293,0261_20231122_115648,1700654244119996,0.0,0.0,6.188008,1.237602,2,1,2,2,1,1,0,1,0.724301,9
2294,0261_20231122_115648,1700654274280002,0.0,0.0,6.129419,1.225884,1,1,1,0,3,0,1,1,11.146199,6
